Official Symbol Interactor A	Official Symbol Interactor B
HNRNPA1	PRMT1
APP	TM2D1
MEN1	IQGAP1
IQGAP1	MEN1
RNF2	YY1
ZNF689	HNRNPU
ZNF689	TRIM28
ZNF689	NCL
ZNF689	HNRNPF
HNRNPU	ZNF689
NCL	ZNF689
APPL1	PIK3R1
APPL1	AKT1
IRF3	CREBBP
IRF3	EP300
CIR1	RP9
RP9	CIR1
CIR1	SRSF2
CIR1	SRSF1
CIR1	U2AF1
SRSF2	CIR1
SRSF1	CIR1
U2AF1	CIR1
ESR1	STAT5A
AICDA	EXOSC3
AICDA	EXOSC6
AICDA	EXOSC2
EXOSC1	AICDA
EXOSC2	AICDA
EXOSC3	AICDA
EXOSC4	AICDA
EXOSC6	AICDA
EXOSC7	AICDA
WASF1	ABL1
HSF1	MAPKAPK2
RNF2	BMI1
PRKDC	DCLRE1C
PRKDC	XRCC5
XRCC5	PRKDC
DCLRE1C	PRKDC
INO80B	IGFBP2
IGFBP2	INO80B
TP53	NFYA
TP53	NFYB
NFYA	TP53
HSF1	HSP90AA1
NFYA	EP300
TP53	EP300
TP53	HDAC1
CREBBP	IRF3
PPP1CC	URI1
MYBL2	FLNA
MYBL2	CLTC
MYBL2	LIN9
CREBBP	RELA
PLK1	CDC25C
RB1	PRMT2
SP1	TP53
RB1	ATF2
RB1	MAPK14
ATF2	MAPK14
ATF2	MAPK8
ATF2	RB1
IGF1R	SHC1
IGF1R	ESR1
YWHAZ	RAF1
HRAS	RAF1
SF3A1	SF3A3
CDK2	CDKN1A
RB1	E2F2
RB1	E2F3
CCNE1	NPAT
CDKN1A	CCNE1
NPAT	CCNE1
CDK2	CCNE1
CDKN1A	CDK2
NPAT	CDK2
CCNE1	CDK2
HIF1A	SP1
HIF1A	SMAD3
SP1	POU2F1
NFKBIA	CSNK2B
LYRM7	UQCRFS1
ZSWIM7	SWSAP1
SWSAP1	ZSWIM7
SWSAP1	RAD51
SWSAP1	RAD51B
SWSAP1	RAD51C
SWSAP1	RAD51D
SWSAP1	XRCC3
YWHAQ	CDC25B
YWHAQ	CDC25C
NOTCH1	RBPJ
RBPJ	NOTCH1
NOTCH1	MAML1
RBPJ	MAML1
ZNF423	SMAD1
ZNF423	SMAD4
MAPK3	ELK1
MAPK1	ELK1
SMAD3	DEDD
PTGES3	KAT2A
PTGES3	HSP90AA1
CDK20	CCNH
CDK20	CSNK2B
PRMT8	PRMT1
PRMT8	PRMT8
CDKN2A	MDM2
CDKN2A	TP53
TRIM28	STAT3
TRIM28	STAT1
HDAC3	STAT3
STAT3	TRIM28
STAT3	PIAS3
LIN54	RBL2
LIN54	MYBL2
ZFP36	YWHAQ
GAB1	PTPN11
GAB1	SHC1
GAB2	PTPN11
GAB2	SHC1
GAB1	MST1R
EPOR	JAK2
CDKN1A	PCNA
CDKN1A	CDK2
MUC1	ABL1
YWHAB	ABL1
YWHAE	ABL1
YWHAG	ABL1
YWHAH	ABL1
YWHAQ	ABL1
YWHAZ	ABL1
SRC	STAT1
STAT1	SRC
STAT1	JAK1
STAT1	JAK2
LAS1L	PELP1
LAS1L	IPO5
LAS1L	TEX10
LAS1L	NOL9
LAS1L	SENP3
PELP1	IPO5
PELP1	TEX10
PELP1	NOL9
PELP1	SENP3
PELP1	WDR18
PELP1	LAS1L
SHQ1	NAF1
NAF1	SHQ1
CREBBP	IRF3
EP300	IRF3
HSPA8	CCND1
EIF2B1	EIF2B2
EP300	CTNNB1
AGO2	DICER1
AGO2	HSP90AA1
AGO2	TARBP2
SND1	G3BP1
G3BP1	SND1
FOXP3	RUNX1
SNCA	PARK7
RUVBL1	RUVBL2
RUVBL2	RUVBL2
RUVBL1	RUVBL1
RUVBL2	RUVBL1
BHLHE40	UBE2I
BICD2	DYNC1I1
MMS19	CIAO1
MMS19	FAM96B
MMS19	NARFL
MMS19	BRIP1
MMS19	ERCC2
MMS19	RTEL1
MMS19	POLD1
ERCC3	ERCC2
ERCC2	MMS19
FOS	EP300
CDK2	NFYA
NFYA	NFYB
NFYA	NFYC
MAP3K11	HSP90AA1
MAP3K11	CDC37
CDC37	HSP90AA1
CDC37	MAP3K11
HES1	STAT3
HES5	STAT3
STAT3	JAK2
RAD1	FEN1
TSC2	TSC1
CCNE1	CDK2
CCNE1	CDKN1B
CDK4	CCND1
CDK4	CDKN1B
CDKN1B	RPS6KA1
CDKN1B	RHOA
RHOA	CDKN1B
SH2D2A	SMAD2
SH2D2A	SMAD3
MAP3K7	IRAK1
TRAF6	IRAK1
CDKN1B	CDK4
CDKN1B	CDK2
CDK4	RB1
CDK2	RB1
PAGR1	ESR1
PAGR1	NCOA1
ESR1	PAGR1
ARRB1	MAP3K5
BBS1	ALDOB
BBS2	ALDOB
BBS4	ALDOB
BBS7	ALDOB
DAXX	FTH1
TNFRSF1A	JAK2
TNFRSF1A	SRC
SRC	KHDRBS1
KLF5	SMAD2
KLF5	EP300
EP300	KLF5
CDK2	SPDYA
EP300	HIF1A
ESR1	PAK1
E2F1	NCOA3
NCOA3	E2F1
CDCA8	AURKB
CDCA8	BIRC5
GTF2H5	ERCC3
GTF2H2	GTF2H5
ZBTB17	MYC
ZBTB17	MYC
MYC	ZBTB17
MYC	ZBTB17
ZBTB17	MYC
ZBTB17	DNMT3A
ZBTB17	MYC
MYC	ZBTB17
MYC	ZBTB17
ZBTB17	MYC
NFKB1	MAP3K8
CDK5RAP2	PCNT
ITPR3	TRPC1
CAV1	TRPC1
SMO	PTCH1
TGFBR1	ENG
ENG	TGFBR1
ERBB2IP	BCR
BCR	ERBB2IP
E2F1	RB1
SNF8	RBP1
SNF8	MCM2
SNF8	ELL
EP300	NBN
CEBPE	RB1
RB1	CEBPE
E2F1	CEBPE
E2F1	RB1
RB1	E2F1
PHB	RAF1
KRAS	RAF1
RAF1	YWHAB
RAF1	YWHAE
RAF1	YWHAH
RAF1	YWHAG
RAF1	YWHAQ
RAF1	YWHAZ
RAF1	SFN
CDK9	CCNT1
CREBBP	AR
MST1R	PPP1CA
SMG1	RBM8A
RBM8A	PABPC1
RBM8A	SMG1
SMG1	UPF1
SMG1	UPF2
SMG1	EIF4A3
RBM8A	UPF1
RBM8A	UPF2
RBM8A	UPF3B
RBM8A	SMG7
UPF2	UPF3B
UPF2	RBM8A
SMG1	UPF3B
SMG1	UPF3A
SMG1	MAGOH
UPF1	GSPT2
UPF1	GSPT1
UPF1	SMG1
UPF2	SMG1
UPF2	UPF1
E2F1	RB1
RB1	E2F1
TRAF6	MYD88
MAP3K7	TRAF6
RIPK2	NOD1
SPAG8	RANBP9
POU5F1	ETS2
BAG1	HSPA4
BAG1	RAF1
CCNC	RB1
AKT1	BCL10
BCL10	AKT1
MCM7	SMC1A
SMC1A	MCM7
MCM6	MCM7
SMC1A	SMC1A
SMC1A	RFC1
TOP1	PARP1
MED19	CCNC
MED19	CDK8
MED19	CDK19
MED19	MED12
MED19	MED13
MED19	MED6
MED19	MED26
MED19	MED25
HOXA5	TWIST1
TWIST1	HOXA5
MED13	MED1
MED13	MED26
MED13	MED19
MED13	MED7
MED12	MED1
MED12	MED26
MED12	MED14
STK3	RAF1
RAF1	STK3
STK3	AKT1
STK3	STK3
RASSF1	STK3
LRP5	CAPRIN2
LRP5	AXIN1
LEF1	CDX1
USP7	DAXX
DAXX	HIPK2
CREBBP	IRF3
SP1	MYC
TTR	MT3
AGTR1	ARRB2
DLC1	TENC1
TENC1	DLC1
CAV1	DLC1
ENG	TGFBR1
ENG	TGFBR2
AURKA	IKBKB
IKBKB	AURKA
BRAP	BRAP
IKBKG	PARP10
FBXW7	KLF2
CSNK2A1	NCOR1
NCOR1	CSNK2A1
AR	NCOR1
EXOC1	EXOC4
EXOC4	EXOC1
EXOC4	EXOC3
SMARCA5	RSF1
SMARCA5	SMARCA5
SMARCA5	BAZ1A
UBQLN2	TARDBP
AURKA	TPX2
AURKB	INCENP
AURKB	BIRC5
AURKA	BIRC5
AURKA	INCENP
IKBKB	PPP1CA
PPP1CA	IKBKB
TNFRSF1A	MAP3K7
TNFRSF1A	IKBKB
TNFRSF1A	CHUK
TNFRSF1A	RIPK1
CHUK	IKBKG
CHUK	NFKBIA
IKBKG	CHUK
IKBKG	IKBKB
ID1	CAV1
CAV1	PPP2CA
CAV1	ID1
PPARA	CHD9
SNX5	PIP5K1C
HGS	SNX5
EGFR	HGS
NEDD4	HGS
CTNNB1	CCNA2
CTNNB1	CCNE1
CCNE1	CTNNB1
CDK2	CTNNB1
RPS3	VHL
RPS3A	VHL
RPS6	VHL
VHL	RPS3
VHL	RPS3A
VHL	RPS6
VHL	NOB1
RPS3	RPS2
PTPN23	HGS
EGFR	HGS
EGFR	USP8
BCL2	SQSTM1
BCL2	BECN1
ING4	RELA
GHR	SKP1
GHR	BTRC
BTRC	MAPK14
AHI1	DNM2
CLK2	AKT1
MLLT1	AFF1
AFF1	MLLT1
ARFGEF1	NCL
ARFGEF1	NUP62
NUP62	NCL
NUP62	ARFGEF1
NCL	SSB
ESR1	BCAS2
SMC3	CDCA5
SMC3	RAD21
SMC3	PDS5A
SMC3	WAPAL
MAPT	STUB1
MAPT	HSPA1A
GSK3B	NFE2L1
NFE2L1	FBXW7
KCNQ1	NEDD4L
ITCH	AMOT
YAP1	AMOT
AMOT	ITCH
ITCH	LATS1
NCOA3	SPOP
SPOP	NCOA3
MCL1	PMAIP1
SIAH1	USP19
SIAH2	USP19
AXL	HSP90AA1
HSP90AA1	AXL
PPP1R3D	EPM2A
VHL	HIF1A
ELAVL1	FAF2
ELAVL1	VCP
FBXL2	PIK3R2
FBXL2	SKP1
TRAF1	MAP3K14
MAP3K14	TRAF1
MAP3K14	TRAF3
TRAF2	BIRC3
TRAF2	MAP3K14
AICDA	CTNNBL1
AICDA	AICDA
AICDA	RNF126
RNF126	AICDA
TRAF6	LAT
LAT	ZAP70
ITCH	RASSF5
RASSF5	ITCH
CCDC22	COMMD1
COMMD1	CCDC22
COMMD6	CCDC22
COMMD1	COMMD6
COMMD6	COMMD1
COMMD9	CCDC22
COMMD10	CCDC22
SMAD3	IRF7
SMAD4	IRF7
COMMD6	COMMD10
SMAD2	IRF7
RELA	NFKBIA
COMMD1	CUL2
PIK3R2	FBXL2
PIK3R2	PIK3CA
IRS1	PIK3CA
JUN	RNF187
RNF187	RNF187
PRMT1	RNF187
RNF187	PRMT1
STAT5A	CBL
KLHL3	CUL3
WNK4	KLHL3
WNK4	CUL3
KLHL3	WNK4
ETS1	TP53
CDK9	CCNT1
CDK9	HEXIM1
CDK9	HEXIM2
CDCA5	PDS5B
CDCA5	PDS5A
CDCA5	RAD21
CDCA5	SMC3
CDKN1B	CDK2
CDKN1B	CDK4
NOS3	ACTB
ACTB	NOS3
NOS3	CAV1
CUL4A	CUL4B
DTL	CUL4B
DTL	CUL4A
COPS5	DTL
HLTF	RAD18
KDM4B	HSP90AA2P
KDM4B	HSP90B1
SIAH1	HIPK2
UBE2E1	USP7
USP7	UBE2E1
DAXX	RELB
DAXX	DNMT1
DNMT1	DAXX
RNF111	SKI
RNF111	SKIL
RNF111	SMAD2
RNF111	SMAD3
RNF111	SMAD7
RNF111	PML
SLC12A3	HSP90AA1
SLC12A3	HSPA1A
SLC12A3	DNAJB1
AREL1	DIABLO
AREL1	HTRA2
AREL1	04-Sep
DIABLO	AREL1
HTRA2	AREL1
04-Sep	AREL1
DTL	FBXO11
DTL	CUL4A
DTL	DDB1
FBXO11	DTL
FBXO11	SKP1
GADD45A	MDM2
RPS7	MDM2
BTRC	TERF1
NEDD4	PPARG
PPARG	NEDD4
BIRC2	OTUB1
USP20	NEURL4
USP33	CCP110
CCP110	USP33
CCP110	NEURL4
CCP110	CCNF
CCP110	CEP97
NEURL4	CCP110
NEURL4	USP20
NEURL4	CEP97
CEP97	CCP110
CEP97	NEURL4
CCNF	CCP110
MPG	UHRF1
UHRF1	MPG
AKT1	CSK
ARRB2	AKT1
ARRB1	CSK
PIAS1	STAT1
STAT1	STAT2
PIAS3	STAT3
CEBPA	UBE3A
UBE3A	CEBPA
SGK1	NEDD4L
DAXX	MDM2
TP53	DAXX
RB1	TFAP2A
VPRBP	TERT
TIMP3	AGTR2
AGTR2	TIMP3
SMARCD3	SMARCA4
CINP	ATRIP
ATRIP	CINP
ATR	ATRIP
CDK1	CKS1B
BCL2	RAF1
SKI	SMAD3
SKI	SMAD2
SKI	SMAD4
SKIL	SMAD3
SKIL	SMAD2
SKIL	SMAD4
NCOR1	SKI
NCOR1	SKIL
SMAD4	SKI
SMAD4	SKIL
STAT1	MTOR
STAT1	PRKCD
STAT1	IGBP1
STAT1	PPP2R4
MTOR	STAT1
SRC	PIK3R1
TERF1	TINF2
TERF1	TNKS
HIP1	CLTC
CXCR4	CD4
PPID	GNB2L1
PPID	ILF2
PPID	RPS3
PPID	XRCC6
LATS1	HTRA2
HTRA2	LATS1
LATS1	PPP1R12A
PPP1R12A	LATS1
MYC	EP400
EP400	MYC
CFL1	ARRB1
CFL1	ARRB2
ARRB1	LIMK1
ARRB2	LIMK1
CDK9	CCNT1
CCNT1	CDK9
ATP8A1	TMEM30A
CDC25B	CDK5
COG6	COG4
MMS22L	TONSL
TONSL	MMS22L
TONSL	ASF1A
TONSL	ASF1B
TONSL	MCM2
TONSL	MCM6
ASF1B	MMS22L
ASF1B	MCM6
ASF1B	HIST3H3
DNM1	SNX9
DNM2	SNX9
ERCC6	PARP1
SMAD3	TSC2
TSC2	SMAD3
E2F1	TBP
CREBBP	HNF4A
TADA2A	HNF4A
IRF3	IRF3
CDCA5	STAG2
CDCA5	RAD21
TOPBP1	TICRR
RGS3	GNA11
RAD51	RAD54B
PLCG1	KHDRBS1
KHDRBS1	PLCG1
RASA1	PLCG1
PLCG1	RASA1
RASA1	DOK2
RASA1	DOK1
CLN3	KCNIP3
KCNIP3	CLN3
FCAR	FCGR1A
RBL1	E2F4
TBP	TAF5
TBP	TAF10
FBXL3	CRY1
FBXL3	CRY2
CRY1	FBXL3
CRY2	FBXL3
PER1	BTRC
PER2	BTRC
CRY1	SKP1
CRY1	CUL1
IRF3	CREBBP
MAPK10	GCH1
CSNK2A1	GCH1
MAPK12	GCH1
CASP9	XIAP
BRCA1	XIAP
RB1	E2F4
RBL1	E2F4
RB1	E2F1
RB1	PPP1CA
NOTCH1	MAML1
NOTCH1	RBPJ
PAX5	TBP
PAX5	RB1
CDK2	CDKN1A
PCNA	CDKN1A
DHX9	EIF2AK2
EIF2AK2	DHX9
PLG	ACTB
MORF4L2	CDR2
MUC1	EGFR
LGALS3	EGFR
PIK3R1	ESR1
ESR1	PIK3R1
ESR1	PIK3CA
KIN	RPA1
PCNA	RPA1
RGCC	CDK1
CDK1	HIST1H1A
APP	MAPK8IP1
MAPK8IP1	APP
APP	KLC1
RYBP	YY1
RYBP	GABPB1
HIF1A	RB1
NRIP1	DNMT1
NRIP1	DNMT3A
NRIP1	DNMT3B
PIK3R1	IRS1
PIK3R1	KHDRBS1
KHDRBS1	IRS1
KHDRBS1	PIK3R1
CREBBP	IRF3
CLN3	DPM1
CLN3	SEC61A1
CLN3	SLC25A10
ACTN1	IGSF8
ACTN1	CD81
ACTN1	ICAM1
FLNA	IGSF8
FLNA	CD81
FLNA	ICAM1
NCL	IGSF8
NCL	CD81
NCL	ICAM1
AKT1	CD81
EEF1A1	CD81
ACTB	VCAM1
MSN	CD81
MSN	VCAM1
MSN	ICAM3
HEXIM1	CDK9
HEXIM1	CCNT1
PRKCZ	C1QBP
RAF1	RB1
SMG1	RUVBL1
SMG1	RUVBL2
SMG1	TTI1
SMG1	POLR2E
RUVBL1	POLR2E
RUVBL1	TTI1
TTI1	RUVBL1
TTI1	RUVBL2
TTI1	POLR2E
TTI1	SMG1
POLR2E	TTI1
POLR2E	RUVBL2
RUVBL1	SMG1
UPF1	SMG5
UPF1	SMG7
UPF1	UPF2
UPF1	UPF3B
UPF1	EIF4A3
UPF1	RBM8A
RBM8A	UPF2
RBM8A	UPF3B
RBM8A	EIF4A3
RBM8A	UPF1
RBM8A	SMG1
RBM8A	SMG8
RBM8A	SMG9
RBM8A	PABPC1
RBM8A	SMG7
HSP90AB1	MAPK7
HSP90AB1	CDC37
MAPK7	HSP90AB1
CDC37	HSP90AB1
SOX2	USP7
SOX2	MSI2
PPID	S100A1
PPID	S100A2
PPID	S100A6
PPID	HSP90AA1
FKBP4	S100A1
FKBP4	S100A2
FKBP4	S100A6
FKBP4	HSP90AA1
HEXIM1	CDK9
HEXIM1	CCNT1
CREBBP	IRF3
IRF3	IRF3
CUL3	SPOP
SPOP	CUL3
DAXX	SPOP
SPOP	DAXX
CDK4	CDKN2D
CDKN2B	PYCRL
CCND3	CDKN1B
CTNNA3	JUP
GPSM1	PPP6R3
PRKCI	PARD6B
MPP5	LIN7A
GPSM1	RALBP1
MPP5	ZNF451
RCHY1	CDK9
CDK9	RCHY1
CHUK	PIAS1
PIAS1	CHUK
LYN	HNRNPK
LYN	ANKRD54
LYN	PIK3R3
LYN	SH2D4A
LYN	SH2D1A
LYN	KHDRBS2
LYN	LNP1
ACE	MYH9
ACE	CSNK2A1
MYH9	ACE
MYH9	ACTB
MYH9	CSNK2A1
FHL1	SMAD2
FHL2	SMAD2
FHL3	SMAD2
FHL1	SMAD3
FHL2	SMAD3
FHL3	SMAD3
FHL1	SMAD4
FHL2	SMAD4
FHL3	SMAD4
SMAD2	FHL1
SMAD3	FHL1
SMAD4	FHL1
SMAD1	SMAD4
SMAD1	AR
AR	SMAD1
CSNK1D	SMAD2
CSNK1D	SMAD3
CSNK1D	FHL1
FHL1	CSNK1D
TGFBR1	SMAD2
SMAD4	SMAD2
SMAD4	SMAD3
TAL1	KAT2B
AURKB	AURKC
INCENP	AURKC
INCENP	AURKB
SQSTM1	HSPA4
RARA	AKT1
TERT	CIB1
PRKDC	CIB1
CIB1	PRKDC
HTT	TUBB
TUBB	HTT
ARRB1	CLTC
ARRB1	PTAFR
ARRB1	MAP2K3
MAP2K3	MAP3K5
NOS2	HSP90AA1
HSP90AA1	NOS2
ACVRL1	PEG10
PEG10	ACVRL1
ACE	BDKRB2
BDKRB2	ACE
SOST	LRP5
SOST	LRP6
FZD8	LRP6
NR1H2	ACVRL1
WIPF1	WASL
CHEK1	CLSPN
CTNNB1	PTPRU
PTPRU	CTNNB1
CDH1	CTNNB1
CTNNB1	CDH1
MAP3K5	GEMIN5
GEMIN5	MAP3K5
MAP3K5	MAP3K5
MAP3K5	MAP2K4
PFDN5	TP73
MAPK8	GEMIN5
MAP2K4	GEMIN5
PFDN5	MYC
MYC	TP73
TP73	MYC
CDKN1B	LYN
CCND1	CDKN1B
CCNE1	CDKN1B
HMGA1	XRCC6
EP300	TP53
RB1	CDKN1A
SMN1	HDAC11
DDX20	HDAC11
GEMIN4	HDAC11
DICER1	HDAC11
HDAC11	SMN1
HDAC11	DDX20
HDAC11	GEMIN4
HDAC11	DICER1
DDX20	SMN1
DDX20	GEMIN4
GEMIN4	SMN1
GEMIN4	DDX20
GEMIN4	DICER1
DICER1	GEMIN4
KDM1A	HDAC3
RREB1	HDAC3
FN1	GSN
FN1	ITIH2
FN1	MYH9
AKT1	STK4
STK4	AKT1
RAF1	HSPA4
RAF1	HSPA8
HSPA4	RAF1
HSPA8	RAF1
MAP2K1	RAF1
KRAS	RAF1
YWHAQ	RAF1
CDKN1B	YWHAQ
CDKN1B	TSC2
HDAC4	YWHAQ
GAB2	PTPN11
PTPN11	GAB2
AKT1	MAP3K5
CSNK2B	ACVRL1
ACVRL1	CSNK2B
AKT1	STK3
STK3	AKT1
PIK3R1	DAB2IP
MAP3K5	DAB2IP
DAB2IP	MAP3K5
DAB2IP	PIK3R1
DAB2IP	AKT1
AKT1	DAB2IP
GSPT2	PABPC1
GSPT2	UPF1
LARP7	RN7SK
CDK9	RN7SK
HEXIM1	RN7SK
HEXIM1	LARP7
HEXIM1	CCNT1
HEXIM1	CDK9
CCNT1	LARP7
CCNT1	HEXIM1
CCNT1	CDK9
CDK9	LARP7
CDK9	HEXIM1
CDK9	CCNT1
SH2B2	SH2B1
IQGAP1	BRAF
IQGAP1	CALM1
CDC25C	PKN1
PKN1	CDC25C
CDC25C	YWHAB
CDC25C	YWHAE
CDC25C	YWHAG
CDC25C	YWHAH
CDC25C	YWHAQ
CDC25C	YWHAZ
YWHAB	RAF1
YWHAE	RAF1
YWHAG	RAF1
YWHAH	RAF1
YWHAZ	RAF1
SFN	RAF1
TP53BP1	PLK1
AXIN1	LRP6
AXIN1	CTNNB1
AXIN1	GSK3B
LRP6	AXIN1
LRP6	GSK3B
TP73	CCNA2
CCNA2	TP73
RAD52	RPA3
RAD52	HSPA4
RAD52	RAD51
RUNX1	RUNX1
SMAD3	RUNX1
TGFB1I1	SMAD3
POLA1	CDK2
POLA1	CCNA2
SMAD3	TGFB1I1
CDK9	CUL1
AKT1	CYLD
KDM2B	RNF2
KDM2B	PCGF1
KDM2B	RYBP
COPS5	COPS8
COPS5	COPS3
CHUK	COPS5
IKBKB	COPS5
IKBKB	COPS3
COPS5	IKBKB
HSP90AA1	TNK2
IRF1	STUB1
BAG6	FAF2
BAG6	GET4
GET4	BAG6
FAF2	BAG6
FAF2	UBL4A
FAF2	DERL1
FAF2	VCP
FAF2	AMFR
RAD18	POLH
PCNA	POLH
PCNA	RAD18
BTRC	EEF2K
FBXW11	EEF2K
CAV1	NOS3
NOS3	CAV1
CDC27	BUB1B
CDC27	CDC20
CDC27	MAD2L1
MAD2L1	BUB1B
MAD2L1	CDC20
CDC20	MAD2L1
UHRF1	KAT5
KAT5	USP7
FBXW2	GCM1
DNAJA3	EGFR
UBE2S	ANAPC2
UBE2S	CDC23
UBE2S	FZR1
TBK1	TRAF3
PARK2	PINK1
TRIP12	SOX6
PAF1	DNMT3A
PAF1	DNMT3B
CDC73	DNMT3A
CDC73	DNMT3B
KCNK3	COPB1
KCNK3	YWHAB
AMBRA1	ULK1
ULK1	AMBRA1
ULK1	ATG13
ATG13	ULK1
TRAF6	AMBRA1
ULK1	ULK1
TP53	EP300
GMNN	CDC20
AURKA	GMNN
GMNN	AURKA
CBL	EPHB1
SLC9A3R1	PTEN
EPHB1	CBL
ENC1	ACTB
TP53	RFWD2
NGFR	TRAF6
TRAF6	SQSTM1
TRAF6	NGFR
SQSTM1	TRAF6
CAMK1	CDKN1B
CDK4	CDKN1B
CDK4	CCND1
CSK	KHDRBS1
SHARPIN	RNF31
SHARPIN	OTULIN
SHARPIN	TNFRSF1A
IKBKG	RIPK1
TNF	TNFRSF1A
TNF	RNF31
IKBKG	NFKBIA
TRIB2	BTRC
BTRC	TRIB2
PLK1	CDC20
CDC20	PLK1
FZR1	CDC20
CDC20	MAD2L1
CDC20	BUB1B
CDC20	BUB3
CDC20	CDC27
FBXW4	SKP1
FBXW4	COPS5
FBXW4	COPS2
TNS4	CBL
EGFR	CBL
BECN1	BCL2
NR3C1	BAG1
NR3C1	STUB1
TRAF6	PSEN1
PSEN1	TRAF6
TRAF6	PSEN2
PSEN2	TRAF6
MFN2	05-Mar
05-Mar	MFN2
NRP1	TGFBR2
NRP1	TGFBR1
CTNNB1	CBL
CBL	CTNNB1
CBL	CBL
UBE2D3	TERT
MDM2	RPL11
MDM2	TP53
RPS26	TP53
EP300	TP53
SIAH2	PPP1R13B
SIAH2	TP53BP2
PPP1R13B	SIAH2
TP53BP2	SIAH2
USP28	MYC
CUEDC2	CDC27
CUEDC2	FZR1
FBXO18	RAD51
UBL5	COIL
IKBKG	EGLN3
EGLN3	IKBKG
EGLN3	IKBKB
IKBKG	BIRC2
TNF	TRADD
TNF	RNF31
IKBKG	RBCK1
REV1	PCNA
POLH	PCNA
EPAS1	NDN
TP53	NDN
NDN	EPAS1
HIC1	MTA1
MTA1	HIC1
HIC1	SIRT1
HIC1	UBE2I
UBE2I	HDAC4
SIRT1	HDAC4
HDAC4	SIRT1
PSMD2	UBLCP1
RNF31	OTULIN
RNF31	RBCK1
OTULIN	RNF31
OTULIN	RBCK1
DVL2	OTULIN
OTULIN	DVL2
BCL10	IKBKG
BCL10	MALT1
BCL10	CARD11
MALT1	BCL10
COPS5	MYEOV2
MYEOV2	COPS5
MYEOV2	CUL1
MYEOV2	CUL3
MDM2	TP53
MDM2	RPL11
XAF1	RNF114
RNF114	XAF1
DOK1	BCR
DOK1	ABL1
BCR	DOK1
ABL1	DOK1
BCR	HSP90AA1
ABL1	HSP90AA1
ABL1	HSPA4
KEAP1	NFE2L2
RNF111	SUMO2
UBE2N	RNF111
FAS	FADD
FAS	FAS
ADRB2	GNB1
ADRB2	GNB2
ADRB2	GNB4
STK3	RASSF1
CD44	SRC
ADRB2	AMFR
ADRB2	RNF5
XIAP	RIPK2
NOD2	RNF31
NOD2	RBCK1
NOD2	SHARPIN
XIAP	DIABLO
BAG3	YWHAZ
BAG3	ATG3
BAG3	HSPA4
BAG3	PSMB1
BAG3	MAPK7
BAG3	HSF1
BAG3	BAG3
YWHAZ	BAG3
ATG3	BAG3
HSPA4	BAG3
PSMB1	BAG3
MAPK7	BAG3
HSF1	BAG3
PIK3C3	HSPA1A
HSPA1A	PIK3C3
PIK3C3	TRIM28
IKBKG	UBC
TAB2	UBC
DOK1	CRKL
DOK1	RASA1
CRKL	DOK1
USP49	RUVBL1
USP49	PSMC5
CBL	EGFR
SHC1	EGFR
GRB2	EGFR
MAX	MYC
OPTN	MAP1LC3B
TP53	MDM2
TP53	AXIN1
AXIN1	TP53
MDM2	TP53
HIPK2	AXIN1
HIPK2	MDM2
TRIM33	UBE2I
SMAD3	SMAD4
SMAD2	SMAD4
SMAD2	TRIM33
TRIM33	SMAD4
SORBS3	SRCIN1
02-Mar	CFTR
NRF1	CSNK2A1
AKT1	PPL
VIM	PPL
PPL	VIM
NUP62	MUC1
MUC1	NUP62
SP1	NUP62
NUP62	SP1
CREB1	TP53
EP300	TP53
CRKL	CBL
CRKL	PIK3R2
CRKL	DOK1
CFTR	VCP
ENC1	NFE2L2
NFE2L2	ENC1
DOK1	RASA1
NCK1	DOK1
CBL	EGFR
ANKRD13C	PTGDR
RGCC	AKT1
F2R	CAV1
CAV1	F2R
CDK5	PPARG
F2R	CAV1
CAV1	F2R
SYK	SRC
TGFBR2	TGFB1
ACVRL1	TGFB1
ACVR2A	INHBA
ACVR2B	INHBA
BECN1	BCL2
BCL2	BECN1
GLP1R	ACSF3
GLP1R	AP2M1
GLP1R	APH1A
GLP1R	APLP1
GLP1R	ATP13A1
GLP1R	ATP6V0B
GLP1R	C14orf166
GLP1R	C18orf32
GLP1R	CYSTM1
GLP1R	CAND2
GLP1R	CD81
GLP1R	CEND1
GLP1R	CFI
GLP1R	ELOVL1
GLP1R	ERP29
GLP1R	FDFT1
GLP1R	GABBR2
GLP1R	GPR37
GLP1R	HPN
GLP1R	IFITM3
GLP1R	MFSD5
GLP1R	MRPL22
GLP1R	MYL6
GLP1R	NUCKS1
GLP1R	PAQR6
GLP1R	P4HTM
GLP1R	PIGG
GLP1R	SLC15A4
GLP1R	SLC31A2
GLP1R	STMN3
GLP1R	STOML2
GLP1R	SVOP
GLP1R	SYNGR3
GLP1R	TMEM147
GLP1R	TSPAN13
RIPK2	PELI3
PELI3	RIPK2
SERPINA1	DERL1
SERPINA1	DERL2
SYVN1	DERL1
SYVN1	DERL2
SYVN1	HERPUD1
SYVN1	SEL1L
DERL2	DERL1
DERL2	SYVN1
DERL2	SEL1L
DERL2	VIMP
DERL2	VCP
DERL2	OS9
SEL1L	SYVN1
SEL1L	DERL2
SEL1L	OS9
SEL1L	DERL1
DERL2	AMFR
NDP	FZD4
FZD4	NDP
HDAC1	HDAC2
HDAC1	SP1
HDAC2	HDAC1
HDAC2	SP1
CBL	EGFR
HACE1	RAC1
PDCD6IP	CHMP4B
