Official Symbol Interactor A	Official Symbol Interactor B
Axin1	Axin1
Tnfaip3	Tnfaip3
Per1	Usp2
Cry1	Usp2
Arntl	Usp2
Isg15	Serpina3g
Serpina3g	Isg15
Fbxo32	Cul1
Fbxo32	Skp1a
Gata4	Ubc
Hgs	Stam2
Ubc	Rev1
Sqstm1	Ubc
Ddx58	Trim25
Bcl2l11	Bcl2
Raf1	Map2k1
Pkd2	Btrc
Ubc	Trp53
Ubc	Mdm2
Trp53	Sumo1
Rangap1	Sumo1
Fadd	Casp8
Fadd	Cflar
Smad1	Ubc
Trp53	Mdm2
Trp53	Mdm4
Vhl	Hif1a
Vhl	Sumo1
Ubc	Dnmt1
Ubc	Hspa8
Ubc	Hsp90aa1
Ubc	Parp1
Ubc	Vcp
Ubc	Vim
Ubc	Nfe2l2
Ctnnb1	Pou5f1
Ctnnb1	Cdh1
Pou5f1	Ctnnb1
Pou5f1	Nanog
Tet1	Nanog
Sox2	Sall4
Sall4	Sox2
Sall4	Pou5f1
Pou5f1	Sall4
Sqstm1	Peli3
Peli3	Sqstm1
Cys1	Ndn
Ndn	Cys1
Hdac9	Cbx5
Phf19	Eed
Phf19	Ezh2
Phf19	Suz12
Smurf2	Smad7
H2afx	Scml2
Eif4e	Eif4ebp2
Per2	Clock
Per2	Arntl
Snap25	Stx1a
Snap25	Vamp2
Hltf	Anxa2
Hltf	S100a10
Rela	Ep300
Pias2	Uxt
Uxt	Pias2
Mtor	Rptor
Pparg	Ppargc1a
Uhrf1	Top2a
Uhrf1	Top2b
Itgb1	Traf6
Traf6	Akt1
Rad51	Rad51ap1
Gps1	Cops8
Grip1	Nr3c1
Grip1	Esr1
Grip1	Ar
Src	Cbl
Cbl	Crkl
Fh1	Xpo1
Tdg	Lef1
Rph3a	Rab3a
Mlph	Rab27a
Rims1	Rab3a
Rims2	Rab3a
Rph3al	Rab3a
Rph3al	Rab3b
Rph3al	Rab3c
Rph3al	Rab3d
Pik3r1	Jak2
Jak2	Pik3r1
Hspa2	Cdk1
Cdk1	Hspa2
Dok1	Ptpn6
Ptpn6	Dok1
Ubash3b	Jak2
Jak2	Ubash3b
Grin2a	Il16
Kat5	Ep400
Kat5	Hdac6
Kat5	Dmap1
Lin7c	Apba1
Lin7c	Cask
Lilrb4	Ptpn6
Fas	Daxx
Cdc27	Fzr1
Tmem194	Ran
Snta1	Dmd
Plekhg5	Mpdz
Plekhg5	Mpp5
Elf5	Eomes
Elf5	Tfap2c
Eomes	Elf5
Itch	Tab1
Tab1	Itch
Atrx	Ezh2
Pou5f1	Ogt
Ogt	Pou5f1
Suz12	Jarid2
Dnd1	Apobec3
Lmo2	Bub1b
Lmo2	Mcm6
Lmo2	Appl2
Lmo2	Flii
Lmo2	Hipk2
Lmo2	Kars
Lmo2	Kmt2b
Lmo2	Ldb1
Lmo2	Lrch4
Lmo2	Nsun2
Lmo2	Pold1
Lmo2	Prim1
Lmo2	Psmc1
Lmo2	Psme3
Lmo2	Taf6l
Lmo2	Ndufa8
Prkaa1	Rc3h1
Rc3h1	Prkaa1
Cebpb	Mdm2
Mdm2	Cebpb
Tlr4	Ticam1
Trp53	Brinp1
Brinp1	Trp53
Trp53	Mdm2
Mdm4	Mdm2
Mdm4	Trp53
Trim30a	Tmem173
Stub1	Cdk5
Cdk5	Stub1
Traf3	Mysm1
Traf6	Mysm1
Mysm1	Traf3
Mysm1	Traf6
Mysm1	Ubc
Traf6	Tab2
Traf6	Ikbkg
Traf6	Map3k7
Stub1	Ubxn2a
Trim35	Irf7
Irf7	Trim35
Btrc	Gadd45a
Smurf2	Smad7
Paf1	Leo1
Traf6	Map3k7
Traf6	Tab2
Chaf1a	Chaf1b
Chaf1a	Asf1a
Asf1a	Chaf1a
Chaf1a	Asf1b
Asf1b	Chaf1a
Chaf1a	Setdb1
Chaf1a	Kdm1a
Chaf1a	Hdac2
Setdb1	Chaf1a
Kdm1a	Chaf1a
Hdac2	Chaf1a
Mavs	Pycard
Pycard	Pycard
Traf3	Pycard
Cebpa	Wdr5
Ncoa6	Mafa
Mafa	Ncoa6
Mafa	Rbbp5
Mafa	Ash2l
Abi1	Pik3r1
Rab13	Micall2
Fbxo40	Irs1
Park2	Cav1
Cav1	Park2
Cops2	Gps1
Rnf216	Arc
Lrp6	Mesdc2
Ncf2	Prdx6
Bax	Ptges3
Nr3c1	Nup62
Dlg4	Grin2b
Raf1	Map2k1
Mapk14	Hspb2
Kdr	Src
Cebpb	Ptges2
Egfr	Grb2
Egfr	Shc1
Egfr	Egfr
Psrc1	Mapre3
Mapre3	Psrc1
Shroom3	Sh3rf1
Cdkn2a	Mdm2
Gab1	Ptpn11
Gab2	Ptpn11
Axin1	Axin1
Axin1	Gsk3b
Axin1	Ctnnb1
Axin1	Apc
Map2k1	Axin1
Map3k4	Axin1
Bid	Traf6
Lnx1	Ppfia1
Lnx1	Fchsd2
Lnx1	Erc1
Lnx1	Erc2
Lnx2	Fchsd2
Lnx2	Srgap2
Lnx2	Erc1
Lnx2	Erc2
Irs1	Pik3r1
Ncor1	Zbtb7c
Ncor1	Tbl1x
Ncor1	Tbl1xr1
Zbtb7c	Mapk8
Clcn7	Ostm1
Ostm1	Clcn7
Rybp	Rnf2
Rybp	Pou5f1
Pou5f1	Rybp
Fadd	Ripk1
Fadd	Casp8
Ube3a	Kcnn2
Kcnn2	Ube3a
Pparg	Fbxo9
Myocd	Fbxo32
Fbxo32	Myocd
Klhl21	Ikbkb
Bcl10	Malt1
Fbxw7	Myb
Kcnma1	Trp53
Kcnma1	Fadd
Trp53	Kcnma1
Fadd	Kcnma1
Mybbp1a	Zfp746
Cbx1	Suv39h1
Cbx3	Suv39h1
Cbx5	Suv39h1
Psen1	Ctnnb1
Pnpla2	Abhd5
Elavl4	G3bp1
G3bp1	Elavl4
G3bp1	Imp1
