Official Symbol Interactor A	Official Symbol Interactor B
ID2	MYOD1
ID1	MYOD1
ID3	TCF4
ID3	TCF12
ID3	TCF3
TCF3	MYOD1
TCF3	MYF5
TCF3	MYF6
TCF3	MYOG
TCF4	TAL1
TCF4	TAL2
TLK2	ASF1A
TLK2	ASF1B
FGFR1	PLCG1
FGFR1	FRS2
LNPEP	TNKS2
SNAP25	ITSN1
TSN	TSNAX
KCNA4	DLG4
RBPJ	NCOR2
HTT	ZDHHC17
HSPB8	HSPB2
PARD6A	CDC42
PARD6B	CDC42
PARD6B	RHOQ
HBEGF	BAG1
ALOX12	LMNA
ALOX12	ITGB4
ALOX12	KRT5
COPS2	NIF3L1
EEA1	EEA1
MLLT1	CBX8
VASP	ZYX
VASP	PFN1
VASP	PFN2
HRAS	IKZF3
HRAS	RAF1
XPA	XAB2
HSPA8	BAG2
HSPA8	BAG3
SNCA	SNCAIP
CLASRP	CLK4
FYB	SKAP1
INSR	SH2B1
COIL	COIL
CDK11B	CCND3
RAD18	UBE2A
RAD18	UBE2B
HUS1B	RAD1
HUS1	RAD1
RAD1	HUS1B
UBE2I	TNFRSF1A
UBE2I	MAP3K1
STAT6	NCOA1
NFKBIA	DYNLL1
LAMTOR3	MAP2K1
HOXC8	SMAD6
RAB5A	RIN1
RCC1	RAN
INSR	GRB10
AR	UBE2I
MYPN	ANKRD1
FRS2	NTRK1
RELA	AES
DLG4	MAP1A
HAP1	HAP1
RALGDS	HRAS
DISC1	NDEL1
TNFRSF1A	TNFRSF1A
CBL	GRB2
CBL	YWHAB
CBL	YWHAZ
SIAH1	UBE2D1
BTRC	SKP1
RGL2	HRAS
SP1	TAF4
TP53	UBE2I
TP53	PIAS1
TP53	EFEMP2
IRAK1	IRAK1BP1
RHOA	MPRIP
CTBP2	KLF3
RANBP9	RAN
RARS	QARS
CD2AP	CBL
CDKN1A	CIZ1
NBN	MRE11A
RGS16	GDE1
RGS2	GDE1
MED12	SOX9
TESK1	YWHAB
AR	NCOA4
AR	RNF14
AR	TGFB1I1
FLT1	SHC2
NCOA6	ESR1
NCOA6	ESR2
TP53	TOP1
ARFIP2	ARF5
ARFIP2	ARF6
RAC1	PAK3
WAS	WIPF1
PTPN18	PSTPIP1
AKT2	TCL1A
PIM1	SND1
PARK2	GPR37
ENO1	TRAPPC2
UBE2I	TCF3
SCAMP1	SYNRG
RAB7A	RAB5A
RAB7A	RAB5B
SHANK2	DLGAP1
LZTS1	EEF1G
PEA15	MAPK3
PEA15	MAPK1
AKAP3	PRKAR2A
AKAP3	ROPN1
PTK2	NEDD9
SCAF11	U2AF2
RAD17	NHP2L1
PAFAH1B1	CLIP1
RPSA	RPS21
NRL	FIZ1
RAN	XPO5
ILF3	XPO5
SOCS2	IGF1R
GBP3	MAP4K4
ACTN2	PDLIM1
MCL1	MCL1
BAX	MCL1
BAK1	MCL1
BCL2L11	MCL1
WT1	WTAP
PCNA	MCL1
BCL10	CARD10
TFDP1	E2F1
TFDP1	E2F4
TFDP1	E2F5
PRKCQ	GLRX3
RBBP8	BRCA1
TTN	OBSCN
TRIP6	NEDD9
CDC25C	PCNA
FAM57A	SLC3A2
IL5RA	SDCBP
SF1	U2AF2
SMAD1	HOXC8
MNAT1	MCM7
ALDH2	HSPD1
HSPD1	HSPE1
PKN1	NEUROD2
WWP1	KLF2
IGFBP5	FHL2
MYOD1	MEF2C
ID1	MYOD1
JUN	FOS
FOS	JUN
CSRP3	MYOD1
POLR2C	MYOG
POLR2C	POLR2J
RAB27A	SYTL1
RAB27A	SYTL2
RAB27A	MLPH
RAB27B	SYTL1
RAB27B	SYTL2
HRAS	RAF1
CDK16	CDK5R1
SYN2	SYN1
NCOA4	AR
AR	PIAS1
RFX5	CIITA
MXI1	MAX
MXI1	SMC3
MAX	MXD3
MAX	MXD4
MAX	MYC
MAX	MXD1
SMC3	MXD3
SMC3	MXD4
SMC3	MXD1
ID1	MYOD1
SNTA1	MAPK12
IKZF3	BCL2L1
CFLAR	CASP8
CFLAR	CASP3
CFLAR	FADD
AVEN	BCL2L1
AVEN	BCL2
NOS1	NOS1AP
NOS1	DLG4
UNC13B	DOC2A
DLG4	FZD7
NSMAF	TNFRSF1A
BTBD1	TOP1
BTBD2	TOP1
BRCA1	FANCA
SIX3	TLE1
SIX3	AES
SIX6	TLE1
SIX6	AES
FHIT	UBE2I
JUN	NCOR2
FOS	NCOR2
SRF	NCOR2
RELA	NCOR2
NCOR2	FOS
NCOR2	JUN
NCOR2	RELA
NCOR2	SRF
REL	RELA
RELA	RELA
SNAPC4	POU2F1
POU2AF1	POU2F1
ABL2	SORBS2
KIT	GRB10
DLG1	DLGAP1
S100P	S100P
AKT1	PKN2
MAP2K1	GRB10
RAF1	GRB10
RAF1	BAG1
EPHB2	SRC
IRF8	IRF1
HIP1	IFT57
BNIP3	BNIP3
MCL1	TNKS
FANCA	IKBKB
RET	GRB10
SKI	SNW1
MDM2	MTBP
JUN	NCOA1
FOS	NCOA1
VAV1	SIAH2
SOS1	GRB2
VAV1	GRB2
YES1	RPL10
MAPK8	JUN
MAPK8	REL
KIT	MPDZ
MOS	MYOD1
NR3C1	NCOR2
NR3C1	NCOR1
MZF1	SCAND1
YWHAZ	BAD
PHLDA1	RPL14
PHLDA1	PABPC4
PHLDA1	EIF3D
FGF3	EBNA1BP2
PIM1	CBX3
RAB8A	MAP4K2
FLT1	PLCG1
RRAS	RALGDS
HRAS	RALGDS
KRAS	RALGDS
RAPGEF2	RALGDS
ARAF	RRAS
ARAF	TIMM44
ARAF	PRPF6
RAF1	RRAS
RAF1	YWHAB
PRPF6	PRPF6
JUN	RB1
SMAD3	JUNB
BCL10	CARD9
CARD9	BCL10
CBL	SORBS2
BCL10	CARD11
BCL10	CARD14
SH3KBP1	SH3GL2
SH3KBP1	SH3GLB2
SH3KBP1	SH3KBP1
SORBS1	FLOT1
RHOA	PKN1
RHOA	ROCK1
OSBP	VAPA
PAX2	PAXIP1
PAX1	MEOX1
PAX1	MEOX2
PAX3	MEOX1
PAX3	MEOX2
NR2F2	NR2F6
SLC6A3	TGFB1I1
SH2D1B	SLAMF1
PAM	RASSF9
EPB41L1	AGAP2
PTTG1	XRCC6
TACC1	SNRPG
TACC1	LSM7
PITX1	POU1F1
MLXIP	MLX
MLX	MLXIP
MLXIP	YWHAB
YWHAB	MLXIP
ATF6	ATF6
TOPBP1	RAD9A
RAD9A	TOPBP1
IKBKE	TANK
UNC119	ARL2
NEK2	CEP250
CLEC4C	NEK2
PLCB3	SLC9A3R2
GABRB2	TRAK2
DAD1	MCL1
PEX19	PEX3
PEX19	PEX13
PEX19	PEX12
PEX19	PEX16
PEX19	PEX10
PEX19	PEX11B
NR2C2	HNF4A
MAPK7	MEF2D
FHL2	TTN
KIF23	ARF3
SH3KBP1	CBLB
SLC1A2	AJUBA
AP2M1	AQP4
TNFRSF4	TRAF2
TNFRSF9	TRAF2
RAB5A	EEA1
ITGB3	ITGB3BP
TPD52	TPD52L2
TPD52L1	TPD52L2
TPD52L2	TPD52
TPD52L2	TPD52L1
PLXNB1	ARHGEF11
PLXNB1	ARHGEF12
DLGAP1	DLG4
DLGAP1	DLG1
PSEN2	BCL2L1
PSEN1	CTNND1
PSEN2	FHL2
DNTT	PCNA
FEN1	PCNA
PRDX4	PRDX1
PRDX1	PRDX4
APP	APBA3
EIF2AK2	ILF3
EIF2AK2	EIF2AK2
EIF2AK2	TARBP2
TARBP2	TARBP2
TARBP2	EIF2AK2
TARBP2	EIF2AK2
EIF2AK2	TARBP2
EIF2AK2	PRKRA
PTPN6	LAIR1
PTPN6	SIRPA
PTPN6	PILRA
PKN1	AKAP9
MYCBP	MAATS1
AKAP4	PRKAR1A
S100A4	S100A1
HAP1	DCTN1
HAP1	HAP1
APEX1	XRCC1
APP	APBB1
LRP1	APBB1
LRP1	DAB1
NR2F1	BCL11A
NR2F1	BCL11B
DARS2	KARS
AIMP2	RARS
AIMP2	IARS
AIMP2	QARS
AIMP2	KARS
AIMP1	RARS
NR2C2AP	NR2C2
EHD1	EHD1
ERBB2IP	PKP4
HCN1	HCN2
HCN2	HCN1
GUCY2C	PDZD3
GYG1	TRIM7
KRIT1	ITGB1BP1
ITGB1BP1	KRIT1
ZNF622	ZNF622
CRYAA	CRYAB
CRYAB	CRYAA
CRYAA	CRYBB2
CRYBB2	CRYAA
CRYAA	CRYGC
CRYGC	CRYAA
CRYAB	CRYBB2
CRYBB2	CRYAB
CRYAB	CRYGC
CRYGC	CRYAB
ARL5A	CBX5
CRYBB2	CRYGC
CRYGC	CRYBB2
CRYAA	CRYAA
CRYAB	CRYAB
CRYGC	CRYGC
HSPB1	CRYAA
HSPB1	CRYAB
HSPB1	CRYBB2
EZR	PALLD
HNRNPUL1	PRMT2
VPS39	VPS39
RILP	RAB7A
DUSP1	MAPK3
DUSP1	MAPK1
DUSP1	MAPK8
DUSP1	MAPK14
MAPK1	TOB1
PRKCB	PDLIM5
SCNN1A	NEDD4L
RHPN2	RHOB
SERGEF	EXOC2
FNBP1	SNX2
RARA	IRX4
MRVI1	PRKG1
TTN	TRIM63
TRIM63	TRIM63
TRIM63	TRIM55
TRIM63	TRIM54
SET	SETBP1
ULK1	GABARAPL2
ULK1	GABARAP
RRAGA	RRAGC
RRAGA	RRAGD
AGTRAP	GNB2L1
ATXN3	RAD23A
ATXN3	RAD23B
IFNAR2	GNB2L1
SRC	GNB2L1
GNAZ	EYA2
GNAZ	RGS19
GNAI2	EYA2
GNB2L1	PDE4D
SIX1	EYA2
NF2	HGS
DAZ1	DAZAP1
DAZ1	DAZAP2
PDPK1	PKN2
PDPK1	PKN1
AKT3	PRKCZ
PRKCZ	PAWR
CNOT1	CNOT2
CNOT1	CNOT4
CNOT1	CNOT8
CNOT3	CNOT8
PTHLH	ARRB1
ARRB2	AP2B1
FANCA	SNX5
TERF1	TNKS
PDCD6	PDCD6IP
PDCD6	ANXA11
ATN1	BAIAP2
THRA	COPS2
ETS1	UBE2I
WT1	UBE2I
RAD51	UBE2I
RAD51	RAD51
UBE2I	UBE2I
CDK7	CCNH
GABBR1	GABBR2
GRB2	HNRNPC
SMAD2	SNW1
SMAD3	SNW1
NCK1	SOCS7
PLCG1	SOS2
GRB2	SOS2
CDH23	USH1C
RAB11FIP2	RAB11A
RAB11FIP2	RAB11FIP2
SPTBN2	ACTR1A
CALR	NKX2-1
CD40	TRAF3
RAB1A	GOLGA5
RAB2A	GOLGA2
RAB4A	RAB11FIP1
RAB11A	RAB11FIP1
RAB6A	KIF20A
RAB6A	BICD1
RAB6A	BICD2
RIN2	RAB5B
WT1	PAWR
PLCB2	MAP2K3
SKP1	BTRC
SKP1	FBXW2
SKP1	FBXO4
SKP1	FBXO5
SKP1	FBXO7
SKP1	FBXL3
SKP1	FBXO44
BMX	RUFY1
BAG1	SIAH1
PKN1	CDR2
RAD51	UBE2I
SUMO1	UBE2I
TP53	UBE2I
XPA	RPA1
RB1	TRIP11
AHR	RB1
POLR2J	AATF
RB1	AR
PPARGC1A	RXRA
RXRA	PPARGC1A
THRA	ITGB3BP
RXRA	ITGB3BP
BMPR1A	ZMYND11
TAB1	ZMYND11
BCL6	JUN
ZBTB7A	BCL6
MAD2L2	REV3L
BCL6	ZBTB16
GRB14	TNKS2
FLNC	SGCD
FLNC	SGCG
INPPL1	FLNC
PSEN2	KCNIP4
DLG4	KCNA1
DLG4	KCNA5
DLG4	KCNA4
DLG4	KCNA2
FBXO18	SKP1
ACTN1	ZYX
ACTN1	PDLIM1
CDK5R1	CAMK2A
CDK5R1	ACTN1
ACTN1	CDK5R2
GIPC1	SLC2A1
PSEN2	CIB1
PTK2B	RB1CC1
RXRA	NPAS2
RXRA	CLOCK
RARA	NPAS2
RARA	CLOCK
NPAS2	ARNTL
ARNTL	NPAS2
ARNTL	CLOCK
CLOCK	ARNTL
STAMBP	GRAP2
DNAJC3	PRKRIR
DNAJC3	EIF2AK2
PLEKHA1	MPDZ
PLEKHA2	MPDZ
DVL1	DVL3
ERBB2IP	PKP4
NBN	MRE11A
TAL1	LMO2
LMO2	TAL1
LMO2	GATA1
LMO2	GATA2
TAL1	GATA1
AKAP8	DDX5
CYTH1	TRIM23
PML	ZBTB16
TRIM27	PRAM1
YWHAE	KCNH2
SYNJ2BP	ACVR2B
SYNJ2BP	ACVR2A
NMI	STAT5A
PRKDC	CIB1
KHDRBS1	HNRNPK
RAC1	STAT3
UBD	MAD2L1
BATF	IFI35
JUNB	BATF
PAG1	SLC9A3R1
NR0B2	NR5A2
SMAD1	PSMB4
NCOR2	ZBTB16
KIF2C	KIF2C
COPS5	SMAD4
TNFAIP3	YWHAB
TNFAIP3	YWHAH
TNFAIP3	YWHAZ
RAF1	YWHAB
CDC25B	YWHAH
CDC25B	YWHAZ
CDC25B	YWHAB
EPB41L3	YWHAG
EPB41L3	YWHAH
EPB41L3	YWHAB
STAT1	BRCA1
BRCA1	DHX9
BRCA1	BRAP
BRCA1	ZNF350
BRCA1	MYC
PRL	PPIB
CARS	EEF1G
CTLA4	PPP2R5A
CTLA4	AP2M1
CD3E	NCK2
LTBR	LTBR
WASF1	BAIAP2
NF2	SPTBN1
SP1	NR5A1
CLU	TGFBR1
VAMP2	STX1A
VAMP2	SNAP25
STX3	SNAP29
CD28	DUSP14
FKBP1A	GLMN
BRCA1	AR
COL17A1	ITGB4
COL17A1	CTNND1
COL17A1	KRT18
DSP	VIM
DSP	KRT1
DSP	DES
JUP	DSP
AKAP5	PPP3CA
S100B	S100B
S100B	S100A1
S100B	S100A6
HNF1A	PCBD1
PCBD1	DYRK1B
SIM2	ARNT
ARNTL	AHR
ARNT	HIF1A
ARNT	EPAS1
MAP3K4	GADD45G
MAP3K4	GADD45B
MAP3K4	GADD45A
SMAD3	NEDD9
BLMH	RPL11
BLMH	RPL29
POU2AF1	SIAH1
MAP3K5	MAP3K6
PPP1R2	LMTK2
PPP1CA	LMTK2
TDG	SUMO1
TDG	SUMO3
GFER	GFER
GFER	COPS5
MYBL2	MYBL2
CD2	PSTPIP1
TERT	YWHAQ
MAP3K5	TXN
ERCC1	XPA
TOPORS	TOP1
LYST	CSNK2B
LYST	HGS
DNAJC14	DRD1
SPRY4	TESK1
PAFAH1B1	PAFAH1B2
PAFAH1B1	PAFAH1B3
SLC6A3	PICK1
SLC6A3	SNCA
SRF	ATF6
SRF	ELK4
CRY2	PPP5C
CAP1	CAP1
CAP2	CAP1
CAP1	ACTG1
VDR	SNW1
RXRA	VDR
TMPO	BANF1
TFCP2	NFE4
TFCP2	RNF2
PSMA3	EGR1
NAB1	EGR1
CENPJ	EPB41
EIF3G	EPB41
EEF1D	GARS
EMILIN1	EMILIN1
RPA2	MEN1
CAPN3	TTN
SALL1	UBE2I
DEDD	GTF3C3
TP53	HIPK2
SRF	CEBPB
NR2F6	THRB
CSNK2B	CSNK2A1
ESR1	FOXO1
AR	RNF14
RUNX1T1	ZBTB16
PIAS1	SUMO1
PIAS1	UBE2I
RB1	E2F1
ABL1	RYBP
ABL1	PAG1
NTRK1	SH2B1
NTRK1	PLCG1
NTRK1	SHC1
CSNK2B	RNF7
CSNK2B	RPL5
BTF3	CSNK2B
CD163	CSNK2B
CSNK2A1	CSNK2B
TYRP1	GIPC1
EXT2	GALNT5
EXT2	TRAP1
EXT1	TRAP1
FADD	FAS
CASP8	FADD
DDX5	FBL
RPL6	FGF2
MYC	MYCBP
NOTCH1	MAML1
NOTCH1	MAML3
PRKG1	TNNT1
TOPORS	TP53
TP53	HSPA9
TP53	TP53BP1
TP53	TP53BP2
TRADD	RIPK1
TRADD	TNFRSF1A
TRADD	TRAF2
TRADD	FADD
TNFRSF1A	PIP4K2B
NXF1	U2AF1
SF1	U2AF2
U2AF2	WT1
IGFBP3	FN1
YWHAB	ITGB1
ITGB1	NME1
FHL2	ITGA3
FHL2	ITGB2
FHL2	ITGB6
FHL2	ITGB1
GRB14	FGFR1
FGFR1	FRS2
FURIN	PACS1
GAB2	PIK3R1
GAB2	PTPN11
GAB2	CRKL
MSH4	MSH5
MSH5	MSH4
PABPN1	SNW1
FYN	CBL
GABRG2	GABARAP
JUN	UBE2I
NTRK2	SHC3
NTRK2	PLCG1
NTRK2	NCK2
WIPF1	NCK1
WIPF1	WAS
NR4A3	SIX3
APBA1	CCS
NF2	SDCBP
TRAF6	ZNF675
ETV6	FLI1
VHL	USP33
PNKP	LIG3
PNKP	POLB
RPL7	ZNF7
FANCG	FANCA
FANCG	FANCF
FANCG	FANCE
FANCE	FANCC
FANCA	FANCE
FANCA	FANCG
FANCF	FANCG
FANCC	FANCE
FANCA	FANCA
FANCG	FANCG
FANCC	FANCE
FANCD2	FANCE
GP1BA	FLNB
PDPK1	PRKACA
KIFAP3	SMC3
TRAF3	NUP62
TRAF3	TRAF3
TRAF3	TRAF3IP1
MID1	MID1
MID2	MID2
MID1	MID2
MID2	MID1
CASR	FLNA
SH2B3	FLNA
HCFC1	ZBTB17
HCFC1	CREB3
GRB7	EPHB1
NDC80	NEK2
NDC80	PSMC2
CHMP1A	VPS4A
RFXANK	RFXAP
RFXANK	RFX5
TNFRSF13B	TRAF2
TNFRSF13B	TRAF5
TNFRSF13B	TRAF6
PTPRN	SPTBN4
BCL10	TRAF2
NME1	PRUNE
MAX	MNT
MAX	MXI1
MAX	MXD3
MAX	MYC
SIN3A	MNT
SIN3A	MXD3
XIAP	MAGED1
XIAP	XAF1
FMR1	FXR2
FMR1	FMR1
FMR1	FXR1
FXR1	FXR2
FXR2	FMR1
FXR2	FXR1
FXR2	FXR2
PRKCI	FRS2
PPP6C	IGBP1
IGBP1	PPP6C
IGBP1	PPP4C
CASK	DLG1
DLG1	CASK
RAB11A	RAB11FIP2
RAB11A	RAB11FIP3
RAB11A	RAB11FIP5
RAB11A	RAB11FIP1
RAB11B	RAB11FIP1
RAB11B	RAB11FIP2
RAB11B	RAB11FIP5
RAB25	RAB11FIP2
RAB25	RAB11FIP5
OGT	SIN3A
UBE3A	UBQLN1
CTBP2	ZFPM2
POU3F2	PQBP1
TXNL4A	PQBP1
WBP11	PQBP1
GRIP1	GRIPAP1
WAS	ITSN2
UCHL5	PSMD8
UCHL5	HAUS7
ORC2	MCM10
PPARGC1A	NR3C1
NCOA1	NR3C1
NR3C2	NR3C1
GCKR	GCK
GAPDH	ATXN1
GAPDH	AR
SERPINE1	ORM1
CDC25A	YWHAB
CDC25B	YWHAB
CDC25B	YWHAE
CDK2	CDC25B
RAF1	YWHAB
RAF1	YWHAE
RRAS2	RALGDS
RRAS2	RIN1
CDC42EP2	RHOQ
CDC42EP2	CDC42
CDC42EP3	RHOQ
CDC42EP3	CDC42
CDC42EP5	CDC42
NCOR2	NR4A1
RHOJ	PAK1
TANK	TBK1
TRAF2	TRAF2
TRAF2	MAP3K14
MAP3K14	TRAF2
CD40	TRAF2
TRADD	TRAF2
RIPK1	TRAF2
SORL1	GGA1
SORL1	GGA2
SORT1	GGA1
SORT1	GGA2
AP1B1	KIF13A
ETF1	GSPT2
ETF1	GSPT1
PABPC1	GSPT2
RGS14	GNAI1
RGS14	GNAI3
RGS12	GNAI1
RGS12	GNAI3
PARD6A	PRKCZ
PARD6B	PRKCZ
PARD6G	PRKCZ
RIC8A	GNA13
RIC8A	GNAQ
RIC8A	GNAI3
RIC8A	GNAI2
RIC8A	GNAO1
RIC8A	GNAI1
PARD6A	RAC1
PARD6A	CDC42
PARD6B	RAC1
PARD6B	CDC42
S1PR1	GNAI1
S1PR1	GNAI3
GPSM2	GNAI2
RGS19	GNAI3
MS4A3	CDKN3
STUB1	HSPA8
STUB1	HSPA4
STUB1	DNAJB1
CDKN3	CDK1
RB1	RBBP9
AHR	AIP
PHB	RBL2
GNA12	HSP90AA1
HSP90AA1	AHSA1
HSF1	HSBP1
NUP62	HSF2
RAB3A	CHM
SPTBN2	ACTR1A
MARCKSL1	DCTN2
EIF4B	EIF4B
TOP1	UBE2I
ATN1	MAGI2
ATN1	ITCH
ATN1	WWP2
ATN1	WWP1
ATN1	MAGI1
REST	RCOR1
SIAH1	NUMB
TRAF6	TAX1BP1
PTPRF	PPFIA1
PTPRF	PPFIA2
PTPRS	PPFIA1
LMO2	TAL1
TAL1	LMO1
BCL2L1	BAD
TP53	TP53BP2
TP53BP2	TP53
BCL2	BNIP2
BCL2	BNIP3
BNIP3	BCL2L1
RUNX2	JUN
RUNX2	FOS
THBS1	MMP2
THBS2	MMP2
MSH2	EXO1
BLM	MLH1
MLH1	MBD4
MAZ	DCC
DCC	APPL1
NOV	FBLN1
MYCBP	AKAP1
RUNX1	TLE1
RUNX3	TLE1
TMPO	LMNB1
EMD	LMNA
PARK7	PIAS2
RAB1B	GOLGA2
IRAK1	TRAF6
TAB2	TRAF6
TAB2	TAB2
IRAK1	IRAK1
MAP3K7	TAB2
MAP3K5	MAP3K7
TIRAP	MYD88
MYD88	TIRAP
MYD88	MYD88
CDK9	CCNT1
CDK9	CCNK
KRT18	TRADD
KRT18	KRT8
TROAP	BYSL
PNN	KRT19
PNN	KRT8
PNN	KRT18
MAP2K5	MAPK7
CTBP1	RBBP8
NPAS2	ARNTL
ARNTL	NPAS2
ARNTL	EPAS1
ARNTL	HIF1A
ARNTL	CLOCK
LIMS1	NCK2
NCK2	LIMS1
BAI1	MAGI1
BAI1	BAIAP3
ACTL6B	CTBP1
MAGED1	PJA1
CRYAB	PSMA3
CREM	FHL5
MYOD1	CDK4
PSMD10	PSMC4
CCND3	CRABP2
CCND3	RARA
CDC20	CCNA1
ATXN7	PSMC1
MAD2L2	REV1
MAD2L2	MAD2L2
MAD2L2	REV3L
SNW1	VDR
FHL2	ZBTB16
ID1	MYOD1
NCOR2	PGR
SOCS3	JAK2
SOCS3	PTK2B
XRCC3	RAD51C
INSR	GRB7
INSR	SHC1
IGF1R	SOCS3
INSR	SH2B1
NAE1	UBA3
PTPN21	KIF1C
ITGB5	PAK4
IGF1R	GRB10
SNW1	NCOR2
SNW1	RBPJ
MX1	DAXX
MX1	SUMO1
MX1	PIAS1
LYL1	TCF3
MYOG	TCF3
TAL1	TCF3
MAPKAPK3	TCF3
SMAD7	YAP1
TGFB1	FKBP1A
UCP3	YWHAQ
HTT	UBE2K
MLX	MLXIPL
MLX	MLX
MLXIPL	MLX
MNT	MLX
MXD1	MLX
MNT	MLX
MLX	MLX
MAX	MYC
MAX	MXD3
MLX	MXD1
MNT	MNT
SMAD6	SMAD7
SMAD7	SMAD6
UBXN6	VCP
SCAMP3	NEDD4
CDC14A	BRAP
SELENBP1	USP33
RBBP6	YBX1
RUNX2	STUB1
DISC1	SPTBN4
DISC1	SYNE1
DISC1	MAP1A
DISC1	EIF3H
DISC1	ACTN2
NDUFA13	STAT3
ATPAF1	ATP5B
ADRA1B	AP2M1
PSEN1	PSEN1
TRIM21	USP4
COL17A1	DST
RBBP8	RB1
RBBP8	RBL2
ESR2	SRC
ESR1	SRC
POU4F1	EWSR1
OPTN	HTT
OPTN	RAB8A
TWIST1	TCF3
IGF1R	SHC1
PTK2	SRC
PIK3R1	GAB1
GAB1	PTPN11
TP53	AIMP2
AP4B1	AP4M1
AP4E1	AP4S1
NFKBIA	UBE2D1
TRAF6	PPP4C
PPP4C	TRAF6
APOA1	APOC1
PCNA	HUS1
BAD	BCL2L1
PCNA	FEN1
PCNA	KIAA0101
PCNA	CDKN1A
RAB6A	KIF20A
RAG1	KPNA2
RPLP2	RPLP1
CLU	XRCC6
ABL1	SHD
BMPR2	ACVR1
BMPR2	TGFBR1
PPL	KRT8
PPL	VIM
CDK16	YWHAZ
AP1G1	SYP
ABCA1	SNTB2
TLE1	TLE1
TLE2	TLE1
HES1	TLE2
FLII	LRRFIP2
FLII	LRRFIP1
NCK1	NCKIPSD
UBQLN4	HSPA5
UBQLN4	SPP1
ADAM19	ABI2
AP1B1	AP2M1
AP1B1	AP1M1
CUL1	SKP1
CUL1	RBX1
RBX1	CUL4A
RBX1	CUL1
RBX1	CUL2
RBX1	CUL5
ANAPC11	ANAPC2
FADD	CASP8
FADD	TRADD
FADD	FAS
NCOR2	THRB
NCOR2	RXRA
NCOR2	VDR
NCOR1	VDR
RAC1	ARHGDIA
BCL2L11	MCL1
BCL2L11	BCL2
BCL2L11	BCL2L2
BCL2L11	BCL2A1
BCL2L11	BCL2L1
ARHGDIA	RAC1
ARHGDIA	RAC2
ARHGDIA	RHOH
ARHGDIA	RHOA
EIF3E	TRIM27
HSPB1	TGFB1I1
GOLGA2	GORASP1
PRKAG1	PRKAA1
PRKAG1	PRKAA2
PRKAG1	PRKAB1
PRKAG1	PRKAB2
PRKAG2	PRKAB1
PRKAG2	PRKAB2
PRKAG3	PRKAB1
PRKAG3	PRKAB2
GABBR1	ATF4
RANBP9	GID8
RANBP9	MKLN1
RAB3A	SYTL4
AIPL1	NUB1
RAB11FIP2	RAB25
RAB11FIP2	RAB11A
RAB11FIP5	RAB25
RAB11FIP5	RAB11A
PTPN11	PTPN11
FLNA	FILIP1
THRB	NCOR2
GNGT1	GNB1
GNGT2	GNB2
GNGT2	GNB1
GNG3	GNB1
GNG3	GNB2
GNG3	GNB3
GNG3	GNB4
GNG4	GNB1
GNG4	GNB2
GNG4	GNB3
GNG4	GNB4
GNG5	GNB1
GNG5	GNB2
GNG5	GNB3
GNG5	GNB4
GNG7	GNB1
GNG7	GNB2
GNG7	GNB3
GNG7	GNB4
GNG7	GNB5
ARF3	GGA1
ARF3	GGA3
EXOSC2	EXOSC4
EXOSC2	EXOSC7
EXOSC3	EXOSC5
EXOSC4	EXOSC2
EXOSC7	EXOSC2
EXOSC7	EXOSC4
EXOSC7	EXOSC1
EXOSC7	EXOSC6
EXOSC5	EXOSC1
EXOSC5	EXOSC8
EXOSC1	EXOSC4
EXOSC1	EXOSC7
EXOSC1	EXOSC5
EXOSC1	EXOSC6
EXOSC8	EXOSC5
EXOSC8	EXOSC6
POLR1D	POLR1C
POLR2C	CCHCR1
BRCA1	BRAP
NCOA6	TXNRD2
NCOA6	SRC
AR	RNF14
AR	NCOA4
ESR1	NCOA2
ESR1	TRAM1
VDR	NCOA2
RARA	NCOA2
RARA	SRC
ATF2	NCOA6
HRAS	RALGDS
ABL1	NCK1
ABL1	GRB2
PTK2	NEO1
PTK2	DCC
TRIM63	PDHB
TRIM63	PKM
DHFR	MDM2
ATXN1	UBE2E1
ABTB2	DNTT
DNTT	ABTB2
RELA	DHX9
HERC3	UBQLN2
HERC5	NME2
AKAP8L	RNF43
FBXO7	PSMF1
NUMBL	TAB2
TRIB3	ATF4
TRIB3	ATF5
TRIB3	CSNK2B
TRIB3	FN1
TRIB3	GRN
TRIB3	LTBP4
TRIB3	MCM3AP
TRIB3	SIAH1
TRIB3	TIAF1
FANCD2	KAT5
KAT5	FANCD2
KAT5	RCHY1
TRIOBP	HECTD3
EPHB2	ABL1
AXIN2	ANKRD6
TRIM32	TRIM32
TRIM32	UBE2N
UHRF1	DNMT1
ARIH2	GFI1
GFI1	ARIH2
SP100	CBX5
SP100	CBX3
MBD2	MBD2
MBD2	MBD3
MBD3	MBD3
MBD3	MBD2
EP300	NAP1L4
MYB	ZMYND11
WHSC1	AR
ASB4	HIF1AN
PSEN2	UBQLN1
CDC14A	KIF20A
TTF1	BAZ2A
ING4	EGLN1
MBD4	SIN3A
MBD4	HDAC1
SIN3A	MBD4
HDAC1	MBD4
DOT1L	MLLT3
CTCF	CHD8
CDC6	HUWE1
ZMIZ1	TP53
TANK	IRF7
RCHY1	COPE
MBD3	MECOM
CTCF	SUZ12
PGR	CUEDC2
FIG4	VAC14
PIKFYVE	VAC14
MLH1	BLM
MLH1	PMS2
SIAH1	PIAS1
SIAH2	PIAS1
SIAH2	UBE2I
AKT1	PIAS2
SIAH1	UBE2I
HRAS	ZHX2
