source	target
RAD21	RP11-744N12
ELF1	MIR1181
ZEB1	RP11-539I5
STAT3	AC009506
IRF4	RP11-158L12
RAD21	RP13-436F16
TAF7	RP11-282D2
RAD21	RP11-398B16
JUND	RP11-539I5
ELF1	MIR423
JUN	XXYAC-R12DG2
GATA3	SNOU13
EGR1	RP4-684O24
POU2F2	RP11-814P23
TFAP2C	C12ORF75
GATA2	RP5-1042K10
HNF4A	RP11-175D17
ZEB1	AC073046
POU2F2	AC104699
BCL3	RP11-166N17
TFAP2C	RNU4-1
YY1	RP5-995J12
GTF2F1	RP11-27I1
JUN	AC007128
MAX	RP11-97N19
ZNF143	RP11-255G21
CCNT2	AC079316
MAX	SNORD45C
MAX	RP11-483A20
FOXA1	RP11-363N22
USF1	AC069259
TFAP2C	RP11-132A1
CEBPB	SNORA62
MYC	RP11-131L23
MAX	RP5-1055C14
NFYA	Y_RNA
FOS	CTD-2139B15
SRF	RP11-202D20
NANOG	RP11-91I20
NRF1	RP11-789G22
IRF1	RP11-203M5
HNF4A	RP11-265B8
SP1	AC092937
BCL3	RP11-386B13
RXRA	AC134943
PBX3	AC106739
USF1	XXBAC-BPG254B15
TCF4	RP11-483A20
TAF7	RP11-466C23
MAX	RP11-10N23
EGR1	NCRNA00094
ZNF263	AC079834
GATA2	RP11-281P23
EP300	RP11-706C16
RAD21	SNORD38
JUND	CTD-2507G9
MAX	RP11-139J15
MYC	AC005355
MAX	RP11-363J17
FOXA1	AC004080
CTBP2	WT1-AS
PAX5	SNORD12C
JUND	RP11-539G18
E2F1	AC139666
ELK4	RP1-283E3
YY1	C16ORF52
RAD21	RP11-760M1
ZEB1	AC100791
THAP1	RP13-15E13
E2F6	RP11-322M19
EGR1	AC051649
EP300	RP4-586O15
E2F6	RNY1
TAF1	CTC-564N23
ZEB1	RP11-58H15
EGR1	AP003071
FOSL2	BX470102
ELF1	RP11-630A13
ESR1	C6ORF208
ETS1	RP11-271C24
MYC	AP000704
MAFK	HSA-MIR-220C
RXRA	RP11-323F5
GATA3	KB-1930G5
E2F4	AC006481
USF1	AC004080
TBP	AC092159
CTCF	RP11-482E14
TAF1	RP11-677M14
RAD21	RP11-1094H24
ZEB1	AC079790
ZNF263	WBSCR26
SRF	AL139353
GATA3	NCRNA00256A
TBP	AC093388
CTCF	RP11-87L10
MAFK	AC121334
MYC	MIR770
SP1	RP1-7G5
EGR1	AC006116
FOXA1	RP11-138J23
RAD21	RP11-402C9
MAX	RP11-558N14
EBF1	MIR365-1
MEF2C	NEAT1
GABPA	RP11-152N13
E2F1	AC090510
SP1	AC012370
E2F1	RP11-126K1
SMARCC1	AL132709
BRCA1	RP3-487J7
TAF1	AC087392
USF1	C4ORF10
SIN3A	AC025164
CHD2	MIR1282
SP1	AC016995
USF1	RP11-70C1
JUND	RNU1-5
SMARCB1	RP11-265B8
GATA2	AC068057
CHD2	MIR92B
GATA3	GS1-124K5
MAX	RP11-306I1
STAT3	AC007686
FOXA1	RP11-769N22
GATA2	AC019131
BHLHE40	CTD-2655K5
NFKB1	SNORA70
SMC3	CTD-2015H6
HDAC2	AC068039
TBP	RP5-884C9
GTF2F1	RP11-285G1
EP300	AC005702
MAX	MIR1224
E2F4	AC069259
EBF1	RP11-135A1
ZBTB33	RP11-455B2
GABPA	SNORD35B
TAF7	RP11-182N22
ZBTB7A	RP11-611D20
EP300	AC020926
MYC	RP3-418C23
IRF3	RP11-727F15
CEBPB	AC114730
MAX	RP11-573D15
HDAC2	AC005301
SIN3A	AC010913
CTCF	RP11-32F11
CTCF	SNORD97
HDAC2	AC099344
E2F4	U2
ELK4	RP11-65N13
RAD21	RP11-142M10
HMGN3	AC114730
EP300	SNHG9
EBF1	RP11-126K1
TRIM28	NCRNA00188
TAF1	AC005592
YY1	RP11-431I8
ZBTB7A	RP11-522N14
FOS	RP11-278H7
TCF12	RP11-513G19
MAX	RP5-1115A15
CTCF	AC090825
MYC	MIR3650
STAT3	RP11-454C18
BATF	CTC-325J23
CHD2	RP1-283E3
E2F6	AL121936
TCF4	NCRNA00275
MAFF	U4ATAC
GATA2	RP11-380I10
RXRA	MIR7-3
TAL1	RP11-419K12
ZNF263	RN7SK
NFYA	AC009518
EGR1	AC013722
ELF1	C6ORF227
FOXA1	AL445204
GATA2	AC093388
SP1	AL160313
SP1	RP13-225O21
HNF4A	RP11-513G19
E2F6	RP11-613D13
GTF2B	RP11-466F5
SPI1	RP13-81N3
SIN3A	RP11-443D10
EBF1	RP11-127L20
TBP	NCRNA00263
CHD2	RP4-633O19__A
ELF1	CDKN2B-AS1
CHD2	RP11-70C1
ELF1	SNORD46
ZNF263	AC092718
SIN3A	RP11-21N7
POU2F2	RP11-117B7
NFYB	RP11-178A10
GABPA	SNORA26
CEBPB	AC079610
TCF4	RNU5F
MAX	AC091062
GATA2	RP11-24C3
JUN	RP11-555G19
JUN	RP11-136C24
YY1	MIR373
POU2F2	AC000068
CTCF	RP11-443D10
GATA2	AC006445
E2F6	RP11-288L9
USF2	AC142528
JUN	RP11-3A3
TAF7	RP11-509J21
EP300	MIR1915
EGR1	AP000688
ZBTB7A	AC084809
NFKB1	RP11-223A3
TCF4	RP4-756H11
E2F4	AC104801
EP300	RP11-58H20
SIN3A	CTD-2314I6
TRIM28	MIR7-3
YY1	AC008752
RXRA	RP4-758J18
YY1	RP11-522M21
USF1	AC018809
EP300	C21ORF94
TAF7	SNHG5
HDAC2	RP11-17G12
ZEB1	RP11-472M19
MAFK	AC105339
SPI1	RP11-315O6
FOXA1	RP11-227H4
SMARCA4	RP4-781K5
WRNIP1	AC092295
ELF1	AC100748
SP2	RP11-18H7
FOXA1	RP3-439F8
E2F1	RP11-40F6
E2F6	RP11-660L16
ZNF263	RP4-788L20
GATA3	GS1-594A7
ZEB1	AC008759
PAX5	SNORA3
NR2C2	RP11-206L10
HMGN3	SNORD48
SETDB1	RP11-20I20
SRF	AC012435
STAT3	RP11-448G15
GTF2B	RP11-66D17
FOXA1	AC009060
NFKB1	CTD-2655K5
ZBTB7A	NCRNA00094
TAF7	CTA-286B10
MAX	AL136040
CHD2	AC142528
USF1	AC079145
BATF	U8
SP2	HCG16
EBF1	XXYAC-R12DG2
POU2F2	RP1-125I3
ZNF263	AC139100
CEBPB	RP11-230C9
HNF4G	AC022201
CTCF	MIR1180
CTCF	RP11-181G12
ELF1	RP5-995J12
SMC3	RP11-147N17
NFKB1	CDKN2B-AS1
CTCF	RNU12
CEBPB	SCARNA18
GATA2	AP001065
EGR1	RP11-33B1
ELF1	RP11-23J9
GATA2	RP11-32D16
ELF1	AC104801
CEBPB	RP11-805J14
MAFK	AC141586
GATA3	RP13-766D20
E2F1	AC007686
SP1	AC004854
ELF1	AL139082
HMGN3	RP11-316M1
E2F1	BX322563
BHLHE40	RP11-126K1
ELF1	XXYAC-YX65C7_A
ELF1	KIAA0664L3
NFYB	CTA-941F9
HDAC2	RP11-302J23
TRIM28	AC008759
CHD2	AC012087
TAF1	AC124945
RFX5	AC023137
USF2	SNORD49A
ESR1	AC093585
POU2F2	AP000704
NFYB	RP11-441O15
CEBPB	U7
EBF1	MIR142
NFKB1	AC004053
RDBP	SNORD3D
CTCF	SNORD15A
MAX	AC091609
MAFK	RP11-16L21
TBP	ABC12-49244600F4
USF1	RP11-328K2
HDAC2	RP11-517P14
FOS	RP11-59D5__B
RFX5	RP1-290C9
CHD2	AC108488
NRF1	RP11-804A23
EGR1	RP11-498J9
CCNT2	AC096649
USF2	RP11-13L2
SETDB1	RNU5B-1
EGR1	AC012377
CEBPB	MIRLET7I
POU2F2	RP11-326F20
SMC3	MIR661
E2F4	MIR301B
HDAC2	SNORA31
PAX5	RP11-12D16
GATA2	AC097713
ZNF263	AC018809
CTCF	SNORA52
NRF1	RP11-483A20
ELF1	RP11-21N7
SIN3A	AC135050
SP1	RP11-705C15
ZEB1	MIR1204
EP300	RP11-153K16
TFAP2C	U3
ZBTB33	AC079742
MEF2A	RP11-134P9
TRIM28	RP1-137K2
FOS	AP000279
JUN	SNORA63
MAX	RP11-302K17
STAT3	SNORA3
ZNF263	RP5-896L10
TBP	MIR302B
BCLAF1	MIR7-3
ELK4	CTD-2013N24
HDAC2	U7
BCL11A	AC007365
ZEB1	C22ORF27
IRF4	CTD-2021J15
RAD21	AC092431
SMARCC1	AC004051
MYC	AL669918
HNF4G	SNORD48
USF1	RP11-219B4
FOS	RP11-403H13
TBP	SNORD12C
CTCF	CTA-397H3
CTCF	RP5-1157M23
MYC	RP11-397C18
FAM48A	AC068446
IRF4	RP11-96L14
BCL11A	RNU4-8P
MYC	MIR326
RAD21	RP11-150O12
RAD21	AC067960
CTCF	RP11-39E4
USF2	HCG14
YY1	RP3-400B16
ETS1	RP11-182L21
YY1	RP11-498B4
NFKB1	AC061992
RAD21	AC060835
EP300	CTC-551A13
ZBTB7A	AL132780
BCL11A	RP11-574F11
USF1	U4
EP300	RP11-252M21
MAX	RP11-522I20
POLR3A	RP11-469A15
POU2F2	RP11-382A18
RAD21	RP11-550E22
IRF1	RP11-134N1
SMARCC1	NCRNA00240
BATF	RP11-472N13
TFAP2C	AC005037
CEBPB	RP11-112L6
CHD2	RP1-80B9
CTCF	AL133167
SETDB1	RP11-452F19
SP1	AL669918
PAX5	MIR1292
POU2F2	MIR1915
FOXA1	RP11-206M11
E2F4	RP11-351A11
ZEB1	XXBAC-BPG246D15
NRF1	Y_RNA
TBP	SNORA78
STAT3	NCRNA00188
HMGN3	RP11-191G24
FOSL2	U6
RXRA	AC093732
ZNF263	RP11-206L10
TAL1	RP11-67M1
ELF1	MIR639
MYC	HCG11
PBX3	RP1-278C19
EBF1	SNORD3B-2
CCNT2	AC083843
ELF1	RP11-610P16
MYC	RP11-335O13
FOSL2	AC008592
TCF12	RP11-867G2
TFAP2A	RP11-337C18
FOS	U4
NR2C2	HCP5
USF1	RP11-867G23
TBP	NCRNA00200
MAX	SNORA73A
MAX	RP11-278L15
GATA2	AC104012
USF1	AC005329
HDAC2	RP11-310H4
E2F4	RP11-220I1
GATA3	AC005220
CTCFL	AC019349
ETS1	AC005592
SMC3	RP11-380D23
EBF1	U5
E2F1	NCRNA00240
YY1	AC011747
MAFK	RP11-270G15
MYC	MIR636
NANOG	ZNF518A
CEBPB	AC108211
HMGN3	AL022069
CEBPB	AC093911
PAX5	SNORD49A
TCF4	AC012435
SP1	AC106739
EGR1	RP5-1160K1
SPI1	RP11-132N15
GTF2F1	AC087385
POU2F2	RP5-1073O3
PAX5	SNHG11
FOXA1	RP5-884C9
CTCF	RNU5B-1
NFYB	RP11-288L9
HDAC2	AC091729
CHD2	AC069259
IRF4	RP11-323F5
TCF12	RP11-148G20
SRF	SNHG8
SMC3	AC012307
HDAC2	NAPSB
BHLHE40	RP13-392I16
EGR1	RP11-464E15
MAFF	AL139429
GABPA	U6
RAD21	RP5-828H9
MAX	RP13-941N14
BRCA1	SNORA57
HMGN3	AP006216
FOXA1	RP11-712B9
CTCF	MIR92B
ZEB1	CTC-564N23
CTCF	AC109326
IRF3	RP11-21L23
SETDB1	AP000688
POU2F2	AC008592
CEBPB	RP11-293A21
MAFF	RP11-126L15
USF1	GS1-594A7
EP300	RP5-1091N2
MAFK	AP006285
EGR1	AC135050
EP300	AL158139
IRF1	RP4-613A2
SMARCB1	SCAMP1
MAX	RP11-70P17
STAT3	AL132780
CTCF	RP11-84A19
YY1	SNORA48
TFAP2C	RP11-67C2
PAX5	AC005592
MAX	AC011893
SPI1	RP11-758P17
TAL1	AL136040
GTF2F1	AC093732
GATA1	AC020571
CTCF	RP11-88H9
TBP	RP11-588P8
GATA3	RP11-867G2
CTBP2	AC002454
STAT3	AC006483
REST	AC019131
EGR1	AC000093
TAF1	RP4-639F20
SP1	AC009060
MAX	MIR1281
SPI1	CTC-441N14
MYC	AC008759
PAX5	SNORA26
ELK4	RP11-553K8
MAX	RP13-46H24
CTCF	AP000330
FOSL2	MIR484
PAX5	RP11-54A4
KAT2A	7SK
BCL3	RP11-152N13
PAX5	RP11-267M23
E2F6	SNORD101
IRF4	RP1-234P15
E2F1	AC021755
ETS1	RP11-148K1
MAX	AC018809
MYC	RP11-45B20
MEF2A	RNU5B-4P
BCLAF1	RP11-203M5
MAX	AC092159
E2F1	RP11-168O16
BCL11A	SNORD101
HDAC2	AC007128
JUND	U4ATAC
PAX5	RP11-867G23
HNF4A	RP11-121A14
MYC	NCRNA00183
HMGN3	AP000279
SPI1	RP11-498P14
NR2C2	AC010547
CTCFL	AC019131
RFX5	AL359540
ZBTB7A	RP11-245P10
MAFF	NCRNA00263
ZBTB7A	RP5-1073O3
USF1	AC012506
BCL3	CTA-286B10
EP300	RP11-864I4
SP1	RP3-477M7
SPI1	RP5-1073O3
CEBPB	RP11-181D18
FOS	RP11-327L3
FOS	CTD-2227I18
ZNF263	RP11-455B2
RAD21	RP11-331F9
RFX5	SNORD68
SMARCB1	RP1-65J11
FOS	SNORA31
TRIM28	RP11-489E7
GATA3	RP4-694A7
ELF1	CTB-11I22
CTCF	SNORA32
CTCF	MIR29A
NFYA	AC025164
FOS	MIR1207
E2F6	RP11-18M17
NANOG	ZNF718
GTF2F1	RP11-3B12
CCNT2	RP11-10L12
SIX5	AC012467
MYC	MIR181A2HG
CTCF	RP11-498J9
CHD2	AC091633
HDAC2	SNORD60
TCF4	RP11-428O18
CTCF	RP1-257A7
ELK4	RP11-139J15
ZBTB33	RP11-630A13
GATA1	AC015923
FOXA1	RP11-315O6
HDAC2	AC093734
GTF2F1	RP11-192K2
E2F1	RN7SK
NRF1	RP11-152N13
NANOG	MIRLET7I
SPI1	MIR1539
ZEB1	RP11-236P24
USF2	RP11-80H5
EGR1	RP11-378J18
NRF1	KB-431C1
IRF4	SNORD24
MXI1	RP5-1024G6
CTCFL	RP1-14N1
CTCF	RP13-578N3
GATA3	RP11-276G3
NR3C1	RP3-511B24
HDAC2	AC097468
CEBPB	RP11-21L23
YY1	AL121928
EBF1	NCRNA00282
TAL1	AC009502
SMARCB1	RP11-91A18
TCF4	MIR200B
IRF1	AC102953
SIX5	RP13-766D20
MYC	RP5-971N18
TCF12	AC025166
TCF4	RP11-181G12
MYC	SNORD35A
SP1	SNORA10
MEF2C	AC104024
RXRA	GS1-124K5
ZBTB7A	RP11-126H7
GTF2F1	AC096649
CEBPB	RP11-475N22
CHD2	RP11-402J6
MAFK	AC083949
GATA2	RP11-3K16
CEBPB	RP11-445P17
ZNF143	RP4-669P10
E2F6	RP3-395M20
SUZ12	AC036222
EBF1	SCAND2
NFYB	MIR301B
HDAC2	CECR4
FOS	RP11-302K17
CTCF	AC024361
E2F6	AC006427
TBP	RP11-145A3
POU2F2	RP5-902P8
MEF2C	RP3-487J7
YY1	AC018890
TAF1	AC025442
PBX3	AC141586
ZNF263	RP4-756H11
USF1	AC025442
FOS	RP11-464E15
PBX3	ZNF718
EGR1	RP11-405L18
TCF4	AC091062
SP2	RP11-545E17
NFKB1	AC012307
E2F4	AC108488
USF1	AP005273
NR2C2	AC002310
SMARCB1	AC010913
CTCFL	RP4-761I2
SPI1	RP5-968J1
SMARCC1	RP11-700H6
CTCF	AC145098
MXI1	RP11-96L14
EP300	RP11-732A19
NFYA	RP11-770G2
E2F6	AP000695
ZBTB7A	SNORD12C
TCF4	AP000251
EGR1	AC114730
CTCF	AC007563
E2F1	AC105339
MYC	RP11-1C1
ELK4	RP11-573D15
THAP1	RP11-316M1
EBF1	AC012307
ELF1	TUG1
NFYB	RP11-875O11
MAX	XXBAC-BPG296P20
E2F4	RP11-92G12
YY1	SNORA26
MYC	AC023137
SPI1	AC093495
TAF7	AL160313
MAX	XXYAC-YX65C7_A
MAX	AC090505
MYC	RP1-7G5
FOS	RP4-639F20
SMARCB1	RP11-872D17
STAT1	RP11-510N19
JUND	AC016735
CHD2	RP11-429G19
MEF2A	AC004854
ELF1	CTB-17P3
GTF2F1	CTD-2003C8
EP300	MIR587
STAT1	AC019100
EBF1	MIRLET7I
HNF4A	RP11-154D17
USF1	RP11-572M11
ZBTB33	AC013267
HNF4G	RNU4-1
SETDB1	RP11-385F7
ELF1	AC147651
SMC3	RP11-797H7
HDAC2	RP3-406P24
PAX5	U3
BHLHE40	RP4-680D5
SPI1	AC019206
ZNF263	RP11-383J24
SIN3A	RP11-135A24
BRCA1	C1ORF211
SP1	RP11-230C9
TAL1	RP11-27I1
ELK4	AC023137
ZNF263	RP11-436A20
E2F1	RP11-160H22
FAM48A	U3
MAFK	AC132872
CTCF	RP11-124I4
SMARCB1	XXBAC-BPG296P20
HDAC2	RP11-613D13
PAX5	AC012467
RXRA	SNORD49A
IRF4	AC093063
CHD2	RP11-40C6
USF1	RP11-67B16
RAD21	RP11-46A10
STAT3	CTD-2245E15
E2F6	RP11-705C15
ETS1	AC067945
USF1	RP11-1334A24
BATF	AC104654
TFAP2C	AL583722
HNF4A	RP11-122G18
ETS1	RP11-91A18
E2F6	CTD-3224K15
ZBTB7A	CTB-114C7
ZBTB7A	MIR1204
USF1	RP11-429J17
SP1	RP11-70L8
ZNF263	MIR7-3
BCL11A	AC025164
FOSL2	AC016735
IRF4	AC091609
TAF1	RP1-224A6
TCF4	CTD-2003C8
TAF7	CTD-2013N24
JUND	7SK
ZBTB7A	U6
SPI1	SNORA40
TAF7	AC073957
RAD21	RP1-102D24
E2F6	RP11-31L22
ZZZ3	U2
YY1	RP11-25K19
CCNT2	RP11-814P23
HDAC2	RP11-443B7
BHLHE40	AC073046
MAX	CTD-2366F13
FOXA2	RP11-152H18
JUN	U3
ZBTB7A	AL136040
PAX5	RP11-337C18
TRIM28	AC019181
NFYA	RP11-77P6
SMARCB1	RP11-544M22
FOS	RP11-629N8
FOXA1	RP11-429J17
BCL3	RP11-215A19
POU2F2	RP13-15E13
TRIM28	CTD-2275D24
EGR1	SNOU13
FOXA1	RP11-283I3
TCF12	RP11-67L3
ETS1	RP11-473O4
POU2F2	RP3-510D11
EBF1	RP11-411D10
MEF2A	CTD-2227I18
EP300	RP11-452K12
NR2C2	AP000688
REST	AC069259
CEBPB	AC108125
HMGN3	RP1-43E13
SMARCB1	AP001372
HDAC2	MIR212
JUND	RP11-18H7
FOSL2	CTD-2337A12
JUND	ZEB2-AS1
USF1	AL080249
HDAC2	RNY3
TFAP2A	RP11-447D11
CTCF	SNORD22
MAFK	AC058791
TAF7	RP11-550I24
STAT3	CTD-2536K9
BCL11A	C21ORF121
JUND	SNORD25
MYC	RP1-222E13
GATA1	SNHG10
SPI1	RP11-662I13
EP300	AC007551
TCF12	AC106739
SPI1	RP11-1058B10
MAX	RP11-464F9
SPI1	AC078942
GABPA	C17ORF86
NANOG	RP11-647P12
RFX5	RP11-431K24
MAX	SNORD32A
EP300	RP11-219B4
RAD21	CTC-467M3
CTCF	RP11-67B16
ELF1	CTB-35F21
RAD21	RP11-221N13
CTCF	SCARNA17
SPI1	AC004016
BRF1	SNORA8
ELK4	CTC-436P18
RXRA	SNORA10
RAD21	RP11-131N11
E2F1	AC006483
GTF2F1	CTD-2589M5
EGR1	CTD-2201E9
SP1	AC011899
RAD21	MIR182
GATA2	AL031905
ELF1	AC010894
GATA3	MIR2117
TCF4	NCRNA00219
JUND	AC007679
YY1	RP11-415J8
YY1	CTB-11I22
NFKB1	RP11-109P14
TCF4	RP11-174O3
PRDM1	Y_RNA
TCF4	RNU4ATAC
CTCF	MIR1282
MEF2A	RP11-27I1
HMGN3	AC007365
EGR1	RP11-431M7
SETDB1	MIR1274B
ZBTB33	AC010982
FOXA1	AC134943
ESR1	RP11-612J15
GATA2	AL355916
ELF1	RP11-622K12
GATA2	RP11-718B12
NFE2	RP11-390F4
MXI1	AP001625
BCL3	AC008060
YY1	RP11-315O6
REST	RP11-121J20
ZBTB7A	AC012507
JUND	RP11-64D22
E2F6	NCRNA00263
FOXA1	RP1-272L16
MAFF	RP5-1077I2
GATA1	AF064858
E2F4	RP11-418J17
STAT3	AP001053
FOXA2	CTD-2503O16
EGR1	RP11-103G8
ATF3	AL391839
STAT3	AL136373
MAX	RP11-45F15
TRIM28	RP11-477B16
USF1	RP13-507P19
MAFF	RP5-837I24
ZNF263	AC004471
SMC3	AC019349
GATA1	RP11-88G17
TCF12	SCAMP1
EGR1	RP11-92G12
GATA2	AC004510
E2F1	AC068282
CCNT2	RP11-378J18
MYC	RP11-318C2
FOXA1	RP11-242F24
PAX5	AC079305
THAP1	RP1-93H18
SRF	RP11-428O18
ZBTB33	AC061992
ETS1	AC092295
GATA1	CTB-109A12
PAX5	AP000936
TAF1	RP11-159H22
USF2	AC005682
HDAC2	RP5-940J5
RAD21	CTA-984G1
JUND	RP11-31L22
TCF12	RP11-893F2
REST	Y_RNA
TAF7	RP11-98D18
NRF1	RP11-567J24
YY1	RP11-120J1
YY1	RP11-10N23
EGR1	CTD-2249K22
FOXA1	AC083949
CHD2	RP11-696N14
TAF1	AC004741
HDAC2	NCRNA00221
FOSL2	U5
PAX5	RP11-644K8
YY1	RP3-323N1
SMARCC1	AC004540
TCF4	RP11-17G12
EGR1	RP11-611D20
NFKB1	RP11-39E3
SP1	CTD-2021J15
MYC	TMEM210
FOXA2	CTD-2192J16
JUN	RP1-90K10
GTF2B	NCRNA00188
NFKB1	CTA-286B10
TBP	AL356017
MAFF	RP5-1096D14
GABPA	RP11-295P9
SRF	RP11-727A23
FOXA1	RP11-6B4
POLR3A	RP11-529H2
BATF	AC108463
CEBPB	C16ORF52
CTCFL	RP11-679C8
RAD21	RP11-495K9
NFKB1	AC087392
SRF	RP11-54H7
FOXA2	AL139353
NFYA	KB-173C10
MAX	RP11-195F19
STAT3	CTA-212D2
USF1	AP000569
MAFF	VTRNA1-1
CHD2	AC093391
RAD21	RP11-598F7
EGR1	RP1-159A19
TAF1	NCRNA00119
MAFK	RP11-1C1
CHD2	AC009499
E2F4	RP11-539G18
E2F1	RP11-431M7
NFKB1	RP11-325B23
CHD2	NAPSB
NFKB1	RP1-101K10
CTCF	RP11-838H22
EP300	RP11-137L10
FOXA1	SCAMP1
NFKB1	RP11-509J21
TAF1	RP11-214F16
E2F1	RP1-122P22
EGR1	MIR1204
ZEB1	RP11-736K20
NFKB1	AC079080
ZEB1	AC062029
NFYA	RP5-828H9
STAT1	SNORA72
NR3C1	RP1-272L16
SMARCB1	RP11-316M1
TBP	RP11-325L7
NANOG	RP11-79P5
EP300	RP11-35L17
TBP	CTC-465D4
TCF4	LRRC9
CTCF	RP1-41P2
MYC	RP11-518D3
CEBPB	AC106869
MAFF	PART1
STAT3	SNORD45
MAFF	MIR486
CEBPB	RP11-54A4
REST	RP3-487J7
EP300	RP11-379F12
ZNF143	RP11-244N9
NFYB	RP1-56J10
SMC3	AC000035
MYC	KB-1991G8
MAFK	SCARNA9
MAFF	RP11-430L3
CHD2	AP006216
RFX5	AC104066
GTF2F1	RP11-492E3
CEBPB	U6
ZBTB33	RP11-203M5
CHD2	RP11-567J20
USF1	AL049840
GABPA	AP000330
SMC3	AC132872
SMARCB1	SNORA3
SRF	RP11-77P6
ZNF143	RP11-236P24
MXI1	AC092295
ZNF263	RP11-661C8
TCF12	RP11-522I20
JUN	RP11-506B6
SIN3A	RP11-103G8
NANOG	AC069259
FOXA1	RP11-164N3
HNF4A	U7
GTF2F1	MIR17HG
TAF7	CTA-212D2
PAX5	AL139125
ZNF143	XXBAC-BPG154L12
SIN3A	U73166
NFKB1	CTD-2525J15
ELF1	AC068580
YY1	CTC-467M3
E2F1	RP13-401N8
TCF4	RNU7-58P
IRF1	RP11-148K1
MAFF	CTD-2562J17
ZBTB7A	AC010198
ELF1	AC002480
USF1	RP11-598F7
SMC3	GS1-124K5
GATA3	AC068620
CEBPB	RP11-122M14
NFYA	AC012506
TRIM28	AC010323
JUND	AL583722
ZBTB33	SNORD42B
TCF12	AL669918
USF2	RP4-779E11
MAX	AC069271
MYC	AL590062
TBP	AC025442
USF2	SNORD49B
SIN3A	RP11-298J20
JUND	CTA-503F6
HMGN3	AC145207
CEBPB	RP11-434I12
E2F6	RP11-133N21
HDAC2	RP11-573D15
CTCF	RP11-286H14
TBP	SCAMP1
RAD21	RP11-375H17
GABPA	RP11-195F19
ELK4	RP11-27I1
CTCF	MIR541
USF2	AP000688
RAD21	RP11-315O6
TRIM28	NCRNA00240
NFKB1	RP11-137L10
TAF1	ZNF761
STAT3	RP11-129B22
CEBPB	RP11-330A16
EP300	CTC-426B10
SPI1	RP11-472G21
EGR1	RP13-766D20
TCF4	AC099850
FOSL1	RP11-83B20
EBF1	AC073046
MAFF	RP11-420O16
GTF2F1	RP11-137L10
IRF4	RP11-439L18
GABPA	MIR497HG
ELK4	C1ORF97
CTBP2	Y_RNA
CTCF	RP11-136I14
HDAC2	AC009495
FOS	AC009518
USF1	RP11-445H22
YY1	AL109761
CTCF	AP000251
ELF1	CTB-111H14
HDAC2	AC009060
GATA2	CTD-2514K5
MYC	RP3-428L16
EGR1	RP11-288L9
TBP	AP001206
YY1	AC074363
MAX	RP11-35L17
ELF1	RP4-646N3
FOXA1	RP11-538D16
CTCF	MIR139
EGR1	AL590365
TCF4	RP5-1121A15
TRIM28	RP11-338L18
TCF12	RP5-1096D14
TAF7	AL773604
TAF1	RP11-131L23
NR2C2	CTD-3065J16
FOXA1	RP11-35G22
HDAC2	AC022816
CHD2	RP1-122P22
RAD21	RP11-76K19
YY1	RP11-57H14
E2F1	RP11-550E22
TCF4	RP11-267A15
TCF4	CEACAM20
HNF4A	AC051649
FOS	RP4-798A10
MYC	RP11-274J16
USF1	RP11-679C8
SMC3	RP11-341G5
ZBTB7A	RNY3
ZNF143	RP11-239E10
TCF12	7SK
CTCF	RP11-510C10
SMC3	RP11-554A11
CTCF	RP3-486B10
STAT3	RP11-113K21
HDAC2	RP11-567J24
BATF	AC010883
SMARCC1	AC100791
TAF1	AP001059
EBF1	SNR39B
TCF4	RP5-1077I2
TCF4	AC091729
TBP	WI2-925H4
TCF12	MIR21
SRF	AC046143
RFX5	RP11-6F2
MYC	AL591479
SIN3A	AC092295
E2F6	RP4-533D7
TCF4	RP11-800A3
EP300	RP11-38L15
HMGN3	RP11-96L14
ZBTB7A	AC069257
YY1	RP11-124L5
EGR1	AC022182
TCF12	AL359454
TBP	RNU5A
BCL3	CTC-209H22
TRIM28	XXBAC-BPG296P20
SPI1	RP1-65J11
EP300	RP11-94H18
E2F1	RP11-492E3
ZNF143	AC067960
TCF12	U6
MAFK	RP11-123O10
RXRA	AC093323
MYC	SNORA11
STAT3	RP11-91K9
GTF2F1	SNR39B
ELF1	RP11-114L10
JUN	RP11-286E11
EGR1	AC009950
BCL11A	RP11-219G10
CEBPB	AC004510
RFX5	AC068831
SPI1	RNU7-23P
FOSL2	RP11-69I8
SP1	SNORA78
YY1	AP001053
TFAP2C	RP11-290F20
CTBP2	CTD-2021J15
RAD21	RP4-655J12
FOS	CTA-397H3
ELF1	AC087392
HDAC2	AL139353
ZNF143	AC010547
HMGN3	RP11-298J20
EGR1	HCG14
EGR1	AC010746
FOXA1	CTD-2192J16
YY1	AC005740
NFKB1	MIR766
TBP	RP11-804A23
BATF	AC019131
MAX	AC012146
USF2	POLDIP2
YY1	MIR345
ZNF263	RP11-467K18
TAF1	RP11-645N11
MYC	RP11-323H21
CCNT2	RP11-453E17
HNF4A	AP001048
FOSL2	RP5-930J4
EBF1	AP006216
CEBPB	HCG15
MYC	MIR1306
JUN	AC023906
BCL11A	KIAA0664L3
PAX5	RP11-92G12
RAD21	RP11-314N14
MXI1	AL136040
TRIM28	AP001372
SMC3	AC092171
SIN3A	RP5-842K24
FOXA1	AL161790
SRF	CTD-2201E9
SRF	RP11-267M23
CHD2	MIR142
HDAC2	RP11-647P12
RXRA	RP5-1077I2
NR3C1	RP11-445F12
SPI1	RP4-761I2
MAX	RP11-96C23
