source target sign
6045 7024 +
6045 84333 -
6045 8726 +
6045 57332 +
6045 10336 -
6045 23429 -
6045 55626 -
6045 7874 +
93611 8454 +
93611 6500 +
10521 2033 -
10521 3178 -
10521 1655 +
851990 851478 -
51176 4286 -
9425 3065 -
23235 7415 -
5414 331 +
850638 852294 -
851442 851415 +
851442 854791 -
854773 855428 -
854773 856799 +
851452 853974 -
851452 850594 -
9882 23291 -
7319 56852 -
7319 56254 -
55643 10980 -
4286 10401 -
84959 867 -
578 598 +
851415 851150 -
851415 850760 -
851415 856317 -
851415 856065 +
851415 856882 +
851415 851450 +
851415 854999 +
851415 855974 -
851415 854791 +
851415 854399 -
851415 852747 -
851415 856290 +
851415 853535 -
851415 852888 -
851415 856208 +
851415 852451 +
851415 854157 +
851415 852810 -
852582 852665 +
852582 854933 -
852582 854290 -
850543 856144 -
850543 855449 -
850543 852618 -
30849 8678 +
30849 22863 -
2022 7046 -
6047 5371 -
6047 6047 +
5378 4292 +
5378 22909 +
997 8454 +
997 8945 -
997 9978 -
81857 219541 +
853422 853422 +
853422 852762 +
55578 112869 -
4221 4297 -
4149 8295 +
4149 4613 +
4149 4601 +
4149 57634 -
4149 4149 -
4149 83463 +
22853 5501 -
4850 7322 +
27342 7316 +
79876 51569 +
79876 11345 +
852184 852996 +
855890 855664 -
26610 8518 +
856736 855859 +
851212 856799 +
851212 856186 -
851212 853035 -
1499 23291 -
1499 2932 -
1499 999 -
1499 8945 -
1499 7320 -
1499 8312 -
1499 1495 -
1499 8239 +
1499 57680 +
1499 4582 -
1499 4088 -
1499 51176 +
6599 5977 +
6599 57492 -
6599 6602 +
6599 6597 +
6599 6598 +
6599 6595 -
3192 23291 -
3192 5430 +
27043 26168 +
27043 81887 -
8631 2534 -
855836 851800 +
855836 854192 +
855836 855836 -
855836 856425 +
856023 852547 -
856680 850793 +
856680 852501 +
856680 852673 -
856680 853373 +
856680 856130 +
856680 852765 -
7409 2885 -
7409 867 -
7409 6850 -
5970 2099 +
5970 4792 +
5970 79918 -
5970 9612 -
5970 5971 +
5970 3065 +
5970 4790 +
5970 6667 -
5970 8945 -
5970 5970 -
5970 51147 -
853056 851190 -
7046 7048 -
7046 4092 +
10179 10992 +
7535 1956 +
1495 324 -
1495 3728 +
84335 2475 +
856519 855700 +
856519 850702 -
856519 853851 +
856519 855965 +
856519 852295 +
2533 8631 +
7316 9958 +
7316 7189 +
7316 4287 -
7316 23163 +
7316 5887 -
7316 7336 -
7316 55611 +
7316 997 +
7316 9690 -
7316 90268 +
7316 9099 +
7316 9146 -
7316 10254 -
7316 64750 -
7316 27005 -
7316 7316 -
7316 9929 -
7316 8878 +
7316 7874 +
7316 55072 +
7316 7345 +
7316 54472 -
7316 329 +
7316 11201 +
7316 10013 -
7316 5886 -
7316 10133 -
7316 78990 -
7316 867 +
7316 10617 -
7316 5071 -
7316 4734 +
7316 55432 -
7316 83932 -
7316 8451 -
7316 8517 -
7316 51035 +
7316 11047 -
854247 856254 -
854247 850297 +
850992 851887 +
4140 5292 -
4140 7529 -
4140 995 -
850792 853846 +
850792 851847 +
6421 4841 +
853551 853041 +
856731 853036 -
856731 852239 -
856731 856422 +
856731 856607 -
856731 854433 +
856731 853168 +
856731 856218 +
856731 856674 -
856731 851408 +
856731 854119 -
856731 850613 +
854844 852779 +
1387 672 -
1387 9314 +
1387 2113 +
1387 5970 -
1387 3725 +
1387 5468 -
1387 2908 +
1387 4088 +
1387 3216 -
1387 6772 +
1387 155871 -
1387 2099 -
1387 1017 +
1387 2309 +
1387 2114 -
1387 4297 -
1387 4609 +
1387 3172 -
1387 8350 -
1387 3661 +
1387 3217 -
1981 3184 -
851404 853895 +
851190 850930 -
851190 852499 +
324 1499 -
324 1457 +
324 8945 -
324 8312 +
6464 161 +
6464 2324 +
6464 6654 +
6464 5782 -
6464 2064 +
6464 2885 -
6464 3635 -
6464 3636 +
6464 1956 +
6464 3480 +
6531 6622 +
7161 8850 +
7161 1616 +
7161 83737 -
854544 855362 -
854544 853036 +
854544 856731 -
854544 854882 -
854544 854119 +
5467 8648 -
5467 6256 +
6119 29935 -
6119 6117 -
6119 6118 +
850782 854273 +
850782 852660 +
850720 855049 +
850720 851071 +
850720 854680 +
850720 855116 -
25898 51390 -
25898 25898 -
3486 2335 +
3486 3479 -
6118 6117 +
6118 7374 +
6118 55159 -
5519 5528 +
5519 5515 -
377630 6615 +
3184 3184 -
3184 7428 -
3184 7422 -
3184 3315 +
855067 855448 -
9441 219541 -
7126 253980 +
6938 3398 +
853649 851678 -
853526 856119 -
854781 851431 -
6338 23327 +
146956 80198 -
855942 850930 -
855942 856294 -
854533 850968 -
23142 8452 -
856700 855605 -
856700 856700 -
856700 854016 +
856700 851394 +
7326 5071 -
853500 852385 +
853500 853462 -
853499 852778 -
23327 7322 -
23327 4092 +
23327 7332 +
23327 23327 -
23327 6340 +
23012 92597 -
851500 854976 +
8178 85403 +
8178 4300 +
855221 855785 -
855221 851742 +
27161 23405 +
27161 57690 +
387893 8359 -
851904 850930 +
8717 8737 -
8717 8772 -
8717 7124 -
4928 3837 -
851788 854158 -
851788 855170 +
851788 853556 +
6258 5914 -
853922 853922 +
853922 852610 +
853922 851811 +
853922 851988 +
853922 851810 -
852222 853667 -
852222 851431 -
851394 855605 +
851394 854379 -
851394 854016 -
853860 851678 +
6737 6737 -
853719 851919 -
853719 853909 -
58190 83461 -
2873 9318 -
2873 8533 -
2873 1643 +
2873 10987 -
2873 10980 -
2873 51138 +
850539 851624 +
850539 851424 +
850539 851772 +
850539 850539 +
850539 853244 +
850539 853986 -
123169 54623 -
855362 856731 +
855362 856218 -
54880 604 +
54880 84759 -
3815 2885 +
853060 854351 -
853060 855399 -
8772 8737 -
8772 355 -
8772 843 +
8772 8797 -
23141 5516 -
9616 8454 -
9616 8065 +
9616 7321 -
5985 5984 -
9134 1026 +
10552 10096 -
855499 851255 -
855499 853871 +
855499 850983 -
855499 851415 -
5792 8500 +
840 331 +
851203 852892 -
855237 850782 +
855237 853638 -
855237 850713 -
855237 853589 +
7029 1876 -
5605 16706 +
851740 856382 -
851740 855418 +
851740 853350 +
8027 7316 -
8027 9146 -
8027 10617 +
3014 5591 -
3014 811 +
3014 10524 -
3014 8493 +
3014 672 +
23389 1024 -
23389 219541 +
852611 855549 +
852611 853846 +
1911 1912 +
92335 6794 -
855570 851440 -
30011 4216 -
30011 30011 +
30011 7316 -
30011 867 +
30011 116985 -
853546 851967 +
1432 23363 +
1432 9261 -
1432 5606 +
1432 4155 -
1432 9252 +
1432 7867 -
1432 5801 +
1432 11221 +
1432 80824 -
1432 8569 +
852814 852497 -
852814 853167 +
852814 856060 +
852814 855276 -
852814 856499 -
852814 851756 -
852814 855263 -
852814 1466445 -
853743 855836 -
856843 850447 -
29966 7871 -
29966 26127 +
29966 55917 +
29966 80143 -
29966 29888 +
29966 85369 -
84444 4300 +
855554 850803 +
856830 856731 -
856830 856218 +
850744 852497 -
850744 853167 +
850744 854017 +
850744 856891 -
850744 852373 +
850744 851756 -
850744 852814 -
139285 23291 +
139285 8945 -
850580 854353 +
850580 854206 -
850580 856301 -
83737 8650 -
83737 83737 -
83737 7852 -
83737 7316 -
83737 23111 +
83737 9113 -
5930 4904 -
855312 856891 +
860 2353 -
4627 4221 +
4627 867 -
10920 8533 +
10920 50813 -
10920 10980 -
10920 2873 -
10920 51138 +
855642 854063 +
850760 856297 -
850760 856743 -
850760 853985 -
850760 852492 +
850760 852860 -
850760 856437 -
850760 851903 +
850760 856183 +
850760 855744 -
850760 852996 -
23049 56006 +
23049 5976 +
9794 2033 -
9794 4851 -
9794 3516 +
4089 2033 -
4089 4086 +
4089 10987 +
4089 4088 -
4089 8945 +
4089 4089 -
4089 7329 +
3312 1956 +
3312 6622 +
3312 3320 +
3312 151194 -
3312 23640 +
3312 10963 +
3312 573 -
5706 5718 +
5706 5705 +
5706 5715 -
4086 57154 -
4086 64750 -
4086 10273 -
4086 6497 +
4086 5692 +
855271 851653 +
26986 3184 -
26986 51247 -
26986 10605 +
26986 672 +
26986 57690 +
26986 27327 +
850349 855739 -
850349 853120 -
5711 5701 +
5711 5700 +
55893 23291 +
8204 2099 -
8204 5914 -
8204 2516 +
5602 3725 -
22974 6790 +
23162 4217 +
23162 5602 +
855936 854667 -
5743 7157 -
5743 857 -
5743 5743 +
6827 6829 -
10856 7528 +
81532 23012 -
196528 6605 -
854158 855305 +
854158 855626 -
854158 852392 +
854158 856134 +
854158 855097 +
854158 855386 -
852767 852995 -
852767 855335 +
852767 850688 -
852767 856126 +
856886 856886 -
856886 850620 -
854735 850562 +
854735 851461 -
854735 856607 -
854735 856422 +
854735 851408 -
851168 852997 -
852618 850863 +
51608 7917 +
851567 851648 -
9063 7329 +
8208 8350 +
8208 8353 -
8208 23468 +
5976 2935 -
5976 7884 -
861 865 +
11218 6606 -
11218 25929 +
11218 50628 -
63898 5500 +
5719 51377 -
5719 10213 -
51271 7251 +
51271 51160 -
850435 851678 -
850435 853160 -
54556 8295 +
54556 80314 +
54556 8607 +
54556 10524 -
54556 55929 +
852885 854418 -
852885 856490 -
57082 79980 +
57082 699 -
57082 79003 -
851475 854940 +
3399 6925 -
8829 7422 +
51135 4615 +
51135 57162 +
51135 3654 -
27252 79585 -
3842 5901 -
6672 23468 -
855974 856891 -
855974 856360 +
855974 852728 +
855974 850409 -
855974 852228 -
855974 854680 +
855974 853191 +
23429 6015 +
23429 84759 +
64210 2068 -
64210 83990 +
199990 7316 -
199990 55120 -
852431 853760 -
1643 8533 +
1643 9978 -
1643 10987 +
1643 50813 -
1643 10980 +
1643 10920 +
5884 545 +
51455 5429 -
51455 10459 +
51455 51426 -
57161 3654 -
286514 84708 +
856303 856865 -
856303 856303 -
856303 853868 +
856303 850712 +
856303 850878 -
853667 852939 -
51574 10614 -
51574 1025 -
855539 856604 -
1620 23411 -
4090 57154 +
8353 10036 +
8353 4678 -
8777 154796 +
851151 853261 +
851151 851406 +
8543 672 -
852765 850980 -
852765 850793 +
852765 852673 +
852765 852258 +
852765 854226 +
852765 853355 -
850909 851957 -
9874 9874 -
9874 25842 -
5202 7411 +
5202 79657 +
5687 5683 -
5687 5685 -
5687 5684 -
5687 5696 -
5607 4215 +
5607 5598 -
6720 9439 -
6720 1387 -
6720 23411 -
855767 854485 +
25842 79711 -
25842 5928 -
25842 7290 -
25842 8350 -
25842 3020 +
25842 4678 -
5424 64210 +
851631 856862 +
855359 856870 +
56998 1499 +
856387 855739 +
856387 853667 -
855012 851653 -
855012 851482 +
855964 854158 -
855964 855386 +
851143 852749 +
851143 852757 -
11073 9656 +
11073 672 -
11073 641 -
852772 856418 -
852772 852427 +
851113 851678 -
2308 2033 +
2308 1387 -
4217 4217 -
4217 7295 +
4217 7186 -
4217 5608 -
852427 853728 -
852427 851204 -
9730 155807 +
9730 8451 +
10980 8452 -
10980 50813 +
10980 9318 +
10980 8533 +
10980 26094 +
10980 8065 -
10980 80344 +
854937 853976 +
854937 852352 +
854937 850656 +
854937 855460 -
6477 6477 +
6477 4299 +
6477 5450 +
6477 9627 -
856572 854940 +
856572 855583 +
856572 851716 +
856572 850346 -
9021 3717 -
55159 6117 -
854976 856831 +
854976 854976 -
854976 855404 +
84923 7415 +
26272 8454 +
302 6281 -
302 6778 -
93621 10933 +
850966 852095 -
850656 852352 +
850656 856291 -
8626 83737 +
8626 4193 -
581 581 -
581 598 +
581 2547 +
581 1191 +
1019 1026 -
1019 1027 -
1019 896 -
1019 1032 -
1019 3024 -
1019 1031 -
1019 1030 +
855788 855428 +
855788 850455 -
855788 851212 -
8533 8450 -
8533 10987 +
8533 50813 +
8533 8453 -
8533 8451 +
7520 2547 -
852580 851699 -
852580 856305 -
3845 801 -
856016 856425 -
852984 854700 -
852984 850585 +
852984 851212 +
55704 207 -
80335 23067 +
852477 851083 -
2549 5295 -
2549 1956 -
2549 5781 +
6881 9913 -
6881 129685 -
6881 6908 +
6881 6877 +
6881 6878 +
851220 855386 +
467 3725 +
851962 855616 +
851962 856696 +
851962 856499 -
851962 854418 +
851962 853364 +
851962 852885 +
23279 57122 -
9557 142 +
6615 3065 +
6615 26234 -
6615 8945 -
851318 856570 +
851318 855952 -
7416 5071 -
7416 598 -
8405 1616 +
8405 367 +
8405 8202 +
8405 8452 -
8405 4615 -
8405 8405 -
853504 856518 -
11116 5516 +
1500 999 +
1500 1956 +
7515 5423 +
7515 11284 -
7515 3980 -
853997 852305 +
3964 3675 -
3964 10241 -
3783709 7874 -
852888 854322 -
852888 853098 -
8607 4609 +
8607 8295 +
8607 10524 -
8607 10933 -
8607 57634 -
8607 55929 -
8607 10856 +
8607 1499 -
850521 850897 +
850521 851369 +
856191 850325 +
853071 853303 -
11052 11059 -
545 1111 -
545 4436 +
851906 850691 -
851906 856918 -
851745 855267 +
851745 854017 -
851745 853191 -
851745 854926 +
851745 852766 -
851745 852373 -
851745 856060 +
851745 856096 -
851263 855532 +
26354 4193 +
146059 25842 +
7158 22976 -
7158 3014 -
853361 856862 -
853226 851928 -
51035 7415 +
854974 852049 +
854345 851903 +
854345 852996 -
854345 850760 -
854345 853985 -
854345 855744 -
854345 852860 -
83892 7126 +
854406 856425 +
851201 855952 +
2146 3720 -
2146 983 -
2146 3065 +
9133 983 -
854985 852122 +
854985 856760 -
852106 854256 +
852106 855271 -
853528 851532 -
853528 851085 +
853528 855771 +
855155 855532 +
852405 851996 +
856305 855459 +
853509 850623 +
853509 850808 +
853817 853817 -
54904 23476 +
5691 5699 +
5691 5690 +
5691 5689 -
5691 5695 +
5691 5682 -
51616 6878 -
856575 851678 +
856575 856352 +
856575 854844 -
856575 856126 -
856919 856889 +
856919 853681 -
856919 852964 +
856919 855745 -
856919 856687 +
856919 850839 -
856919 851318 +
856919 852255 +
856919 854485 -
4670 3178 +
855496 853824 -
843 841 -
4171 4174 -
4171 4796 +
4171 4176 -
4171 4175 -
4171 8317 +
4171 4173 -
1876 23429 -
854249 852457 -
854249 856847 +
853301 852013 +
853301 854399 -
853301 854999 +
853301 851415 -
7014 10111 +
7014 25913 +
856591 855897 -
2175 672 -
2175 2175 -
2175 55120 -
2175 6117 -
2175 199990 -
2175 2187 +
854749 855925 +
854749 852416 -
854749 852896 +
854749 856486 +
854883 855897 -
856106 850638 -
856106 856654 +
4176 4175 -
4176 4609 -
4176 595 +
4176 4173 +
2547 142 +
2547 4361 +
2547 7014 -
2547 5111 +
2547 1191 +
2547 3014 +
2547 1387 +
2547 9557 -
2547 7486 -
332 9212 +
332 56616 +
332 3619 -
332 23194 +
332 55143 +
332 332 +
9532 3312 +
9532 9532 -
851576 856130 -
851576 856305 -
853729 854353 -
853729 853433 -
852535 853909 +
855630 850450 +
851150 853174 -
851150 855470 -
853539 855555 -
853539 850358 -
853539 851373 +
853539 853539 +
51343 7083 -
51343 6502 -
51343 9232 +
51343 890 -
51343 991 +
51343 996 -
51343 10459 -
10971 10014 -
10971 9759 -
10971 9101 -
8462 25942 +
1459 1457 -
1459 984 +
855256 852042 -
92597 9113 -
92597 26524 -
855459 851699 +
855459 852580 -
8031 367 +
850414 855782 -
26271 51343 +
26271 996 +
5683 5699 -
5683 5695 -
5683 5691 +
5683 5682 +
5683 5688 +
851562 855841 -
851562 854309 -
850774 851934 -
7317 7321 +
7317 7332 -
7317 92181 -
7317 997 +
9529 3308 -
852766 1466445 -
852766 856060 +
852766 853167 +
852766 851723 -
852766 850409 -
852766 855821 +
852766 855263 -
852766 855276 -
852766 850744 +
852766 852373 -
852766 851756 -
852766 852001 -
852766 852814 -
891 1026 -
891 51343 -
891 1017 -
891 991 +
891 996 +
891 51530 +
851262 852421 -
855343 851627 -
854433 856607 -
854433 850554 -
854433 854284 +
854433 851408 -
854433 853712 +
854433 856422 +
79980 11243 +
79980 11130 -
4691 4869 +
4691 11033 +
4691 4193 +
854713 852276 -
851460 856919 +
856267 850919 -
856267 855977 +
856267 852549 -
856267 850883 +
856267 855884 +
856267 851407 +
4659 23028 -
852996 856297 -
852996 856743 -
852996 856183 -
852996 856437 +
852996 852860 -
852996 855744 -
852996 851415 -
852996 852726 -
25851 9474 -
10848 5499 -
852610 852283 +
852610 851811 -
852610 854150 +
854977 855159 +
7532 23136 +
23476 1025 -
23476 904 -
856216 850623 +
856216 850808 -
9146 2060 -
9146 7251 -
11315 11315 +
855726 853632 +
851100 855897 -
851100 853114 +
851100 855360 +
851100 853750 +
851100 851100 -
854381 855269 -
854381 856063 -
23020 24148 -
23020 9410 -
23020 25980 +
1108 5928 -
1108 5931 +
1108 3065 +
1108 9219 +
1108 3066 +
1410 3316 -
1410 1410 +
1410 1411 -
1410 351 -
7128 10318 -
7128 55905 -
7128 7805 +
7128 7534 +
7128 7128 -
7128 7316 -
7128 8517 +
7128 7533 +
7128 7186 -
8431 3172 +
8431 3065 -
855609 856226 +
855267 851723 -
855267 852766 +
855267 854875 -
855267 853191 -
855267 856891 -
2353 3726 -
2353 64326 +
2353 3727 -
4615 7099 -
4615 4615 -
4615 3665 +
852794 853422 -
8554 1788 +
8554 6613 -
853632 855090 +
856105 851135 +
856105 853566 -
853906 856303 -
855597 850909 +
855597 851250 -
855737 856320 -
855737 855571 +
855737 854283 -
855737 854382 +
850594 850594 -
10213 5713 +
10213 5706 +
10213 51377 -
10213 5707 -
10213 5718 +
10213 5714 -
10213 5708 +
10213 9861 +
10213 5709 +
10213 5717 +
10213 5700 -
96764 23054 +
23291 114088 -
23291 997 -
23291 994 +
23291 4791 -
23291 29904 -
23291 64798 -
23291 55031 +
23291 25777 -
23291 10726 -
23291 3097 -
23291 468 +
23291 993 -
7428 9978 -
7428 2335 -
7428 23032 -
7428 7157 +
7428 3091 -
7428 8453 +
51765 11235 -
51377 5704 -
51377 5706 +
51377 51377 +
51377 83444 +
51377 5708 +
51377 9861 -
51377 5717 +
51377 5702 +
51377 5707 +
51377 4798 -
51377 11047 -
29089 29089 +
7341 672 +
7341 8554 -
7341 6996 -
7341 9063 -
7341 7329 -
84142 51720 +
84142 9577 -
84142 79184 +
84142 672 +
852283 853922 -
852283 851811 -
855230 850367 +
855230 855827 -
854993 852497 -
854993 855276 +
854993 854875 +
854993 850409 +
854993 851723 +
854993 855017 +
854993 852766 +
854993 851745 -
855158 852549 -
855158 850414 -
855158 856267 -
851142 856162 -
851142 855937 +
29843 7341 -
29843 6612 +
5578 1956 -
55048 7251 -
851358 856294 +
9972 3837 -
9972 10762 +
9972 57122 +
90293 9212 -
79718 9611 -
79718 8841 +
854507 856870 +
695 695 +
856360 855757 +
856360 851645 -
856360 856091 +
856360 853192 +
856360 854465 -
856360 855049 -
856360 856146 -
10458 2059 +
10458 1956 -
10458 998 -
6455 6455 +
6455 55211 +
8464 8295 +
8464 2648 +
8464 9913 -
3993 5584 +
3993 84612 +
855937 851585 -
856002 856019 +
856002 851100 -
51107 5663 +
51107 55851 +
79577 123169 -
79577 54623 -
79577 1499 -
855906 853177 +
639 3066 -
573 3308 +
9474 9140 -
9474 55054 -
25885 84172 +
25885 5434 -
3190 2885 -
3190 3190 +
1978 57521 +
688 11059 +
5048 10726 +
5048 1778 +
5048 5049 +
5048 5048 +
854504 856144 +
854504 850543 -
854504 852406 -
854504 852772 +
854504 854504 -
854504 850296 -
854504 852662 +
140462 1152 +
140462 548596 -
140462 1159 +
140462 8065 +
51206 4067 -
855083 854424 +
853529 855726 +
79866 5347 -
57654 7874 -
856425 854693 +
856425 853144 -
55432 7415 -
850695 856012 -
850695 853956 -
850695 852995 +
5469 219541 +
5469 9282 -
5469 9969 -
5469 29079 +
5469 51586 +
5469 5914 -
5469 2099 -
5469 9477 +
5469 5469 -
5469 9442 +
5469 84246 +
5469 10025 -
5469 6837 -
6915 6915 -
6915 2776 -
856063 856449 -
856063 853682 -
856063 856063 -
856063 851530 +
25836 23468 -
850722 855203 +
855272 850367 -
1742 9229 +
1742 2066 -
1742 2903 +
1742 2904 +
856126 851678 +
856126 852995 +
856126 853956 -
856126 850551 -
856126 852779 +
856126 856463 +
1956 10273 -
1956 6774 +
1956 4067 -
1956 6520 -
1956 23294 -
1956 8503 -
1956 1154 -
1956 1950 -
1956 1399 -
1956 6654 +
1956 2810 -
1956 9021 +
1956 1956 -
1956 5336 -
1956 6714 -
1956 3326 -
1956 10013 +
1956 1499 +
1956 7534 +
1956 868 -
1956 4582 +
1956 2059 +
1956 5770 +
1956 30011 -
1956 999 -
1956 9146 -
1956 5296 -
1956 5335 +
1956 10015 -
1956 2017 -
1956 10045 -
1956 5295 -
1956 7186 -
1956 9101 +
1956 2597 -
1956 7846 -
1956 84959 -
1956 3320 -
856920 853531 -
2959 6908 +
855939 855203 -
854353 855136 -
854353 850504 +
854353 854353 +
854353 856409 -
854353 852276 +
854353 853037 +
856083 855228 -
1027 595 +
1027 7514 +
1027 1020 -
852406 855771 -
11091 4297 -
11091 23054 +
11091 5929 -
11091 9757 +
11091 9739 +
11091 8290 +
11091 51562 -
11091 8350 +
11091 8085 +
11091 284058 +
10095 81873 +
10095 10096 -
10095 10097 +
10095 10094 -
920 3932 -
3683 81858 -
2176 2178 +
2176 2189 -
2176 2175 -
26524 154796 -
26524 84962 +
26524 26524 -
26524 55233 -
4282 149428 -
851407 854487 +
851407 852549 -
7465 23291 +
851813 851163 -
851813 851520 +
851813 855505 -
851813 855328 -
851813 851813 +
4738 123228 +
4738 8451 +
4738 51667 -
163 1173 +
10498 2033 +
10498 1387 -
10498 8202 +
855757 854465 +
154 57561 -
154 10399 +
850919 850820 -
850919 853376 +
6628 10421 -
10912 1026 +
855744 852492 -
855744 856743 -
51366 7322 -
854748 852536 +
854748 853528 +
854748 851532 +
137886 7415 -
2957 2958 -
850914 855836 +
3608 3609 +
853062 851447 -
853062 852987 +
853062 855489 +
3676 3964 -
854273 852230 +
854273 851112 +
854273 855237 +
854273 853638 +
850450 855584 +
850450 854713 +
850450 855711 +
5873 94121 +
5873 84958 +
852788 852788 +
852788 853499 +
8110 6602 -
84733 7703 +
850422 850919 -
850422 855884 -
850422 855977 +
850422 850820 +
850422 852982 +
850422 855118 -
850422 856267 +
850422 851125 +
850422 856603 -
850422 851924 -
850422 853376 +
851306 851306 -
54764 7316 -
853796 851061 +
853796 855934 +
140688 1487 -
855998 855836 -
855998 855512 -
855998 851369 +
23028 6615 +
23028 7157 +
23028 51317 +
23028 3065 +
23028 8350 +
23028 23186 -
10614 125050 -
10614 904 -
50628 27161 +
8678 8678 +
8678 4734 +
8678 5289 -
8678 22863 -
8678 9711 +
851991 851025 -
855328 855132 +
7374 155807 -
7374 9730 -
855892 853551 -
855892 856736 -
6191 6201 -
6191 6202 +
6191 6194 +
3688 3964 -
7528 2033 +
7528 7157 +
7150 10210 +
54881 81887 -
57763 9759 -
57763 4036 +
851375 856076 +
851998 856310 +
851998 851495 -
852422 851643 -
56341 56341 +
23097 9862 +
23097 9440 -
23097 10001 +
23097 9968 -
23097 112950 -
855194 852518 -
855194 855194 +
5434 79657 -
854102 853817 -
854102 852665 -
852003 853147 +
852003 856607 +
852003 850554 -
852003 851557 +
852003 852834 -
852003 854433 +
852003 856674 -
852003 851408 -
852003 850562 +
852003 851461 -
155030 7251 +
155030 8651 -
853423 850966 +
853423 852095 -
115650 7187 -
854810 854284 -
856781 856870 +
1656 80153 +
6294 2099 +
6294 9611 +
854966 851934 -
850904 851627 -
850904 854149 -
57521 2475 +
57521 10670 +
57521 6198 +
57521 58528 -
57521 84335 +
23326 6314 +
23326 2648 -
23326 23411 -
1104 5901 -
7965 8880 -
10362 3066 +
10362 3065 -
10362 23028 +
10362 23186 +
10362 675 +
10362 51317 -
23190 9354 -
23190 7415 +
2335 3688 -
850562 856607 -
850562 850554 +
850562 852834 -
850562 853712 -
850562 856422 -
27113 4170 +
851430 856076 +
852284 853922 -
852284 852665 +
852284 851811 -
852284 854150 +
5810 5884 +
5810 5883 -
6457 6455 -
6457 6456 -
6457 3064 -
4298 84444 +
4298 1025 -
4298 57332 -
854667 854527 -
850649 855356 -
850649 852549 +
850649 856267 -
850554 856742 +
850554 853036 +
850554 850611 -
850554 850620 -
850554 851967 +
850554 854119 +
850554 851140 +
850554 856355 +
850554 856422 -
850554 855362 -
850554 852834 -
850554 856218 +
850554 856223 -
850554 852037 -
850554 856830 +
850554 851408 +
850554 851461 -
850554 856731 -
850554 853712 -
850554 852873 -
850554 854544 +
850554 854735 +
850554 852239 +
853400 851030 -
856553 852549 -
851048 855532 +
851048 851263 +
23067 11091 +
23067 5929 +
853752 853355 +
8520 8353 +
850691 856169 +
8453 150684 -
8453 9978 +
8453 116138 -
8453 10980 -
8453 23532 +
8453 26043 -
8453 3091 -
8453 9318 -
8453 10987 -
8453 6921 -
8453 123879 -
8453 84259 +
8453 55208 -
3009 898 +
57448 10193 +
852987 851874 -
852987 853109 -
852987 855489 +
852987 851447 +
852987 854023 +
852987 856466 -
440738 10241 -
63943 3320 +
855456 853906 +
1778 51143 +
85403 22936 +
851520 851163 +
851520 851520 -
851520 853369 -
851520 852295 -
851520 855701 -
5893 5893 +
856458 850930 -
5514 5499 -
54583 3091 -
854072 853758 -
853760 852881 +
850840 851482 -
850840 856062 +
850840 852106 -
850840 855271 +
850840 854273 -
850840 851653 -
856162 856162 +
856162 851406 +
9470 56478 +
64121 10670 -
64121 57521 -
64121 10325 +
851742 855785 +
2237 7486 +
2237 5111 +
5083 10765 +
855203 855642 +
855203 855228 +
855203 854063 -
855203 854198 -
9885 9217 +
5889 7517 -
854284 853147 +
854284 856607 -
854284 850554 -
854284 852880 +
854284 852834 -
854284 851408 +
854284 851461 +
854284 856731 -
854284 853712 -
854284 856422 -
854284 851967 -
854284 856674 +
854284 852003 +
27248 6400 +
23032 409 +
9656 4361 +
9656 8881 +
9656 3014 +
9656 996 -
9656 672 +
9656 51720 -
9656 5591 -
81631 10133 +
855616 851934 +
855616 852885 -
855616 856499 +
9618 57154 -
9618 64750 +
4292 22909 -
4292 83990 +
4292 5395 -
90678 7251 -
1540 8517 -
850419 851071 +
850419 850720 +
850419 851897 -
854995 854781 -
854995 854149 +
854791 856208 +
854791 853301 +
854791 854399 +
854791 854999 +
854791 852888 -
854791 853098 -
854791 854157 +
854791 854385 +
854791 852810 +
856787 856076 -
55768 79139 +
854203 852275 -
8411 8411 +
7184 2176 -
7184 10956 +
851019 855625 +
851019 853275 -
7529 5894 -
7529 7128 -
7529 7249 -
7529 994 +
7529 16706 +
7529 867 -
7529 23136 -
149428 2671 -
8312 4040 -
8312 2932 -
2099 3308 -
2099 2100 +
2099 2099 +
2099 8648 -
2099 672 -
2099 2033 -
2099 84458 -
2099 3065 -
2099 6667 +
2099 2308 -
2099 10499 +
2099 4869 -
2099 4193 -
2099 11331 +
2099 3312 -
4077 7316 -
254251 1487 +
850504 855584 -
850504 852728 +
850504 851376 -
850504 850504 +
850504 854289 +
850504 851204 +
850504 851707 +
850504 850676 +
850504 855117 -
854436 853535 +
1874 5933 -
852607 852582 -
852607 854020 +
852607 856911 -
851028 850934 -
854157 852888 +
854157 856208 -
1912 6045 +
1912 8535 -
1912 648 -
84759 6045 +
853376 851125 +
853376 852060 -
853376 852982 -
853376 850820 +
29888 5518 +
29888 5516 -
29888 6801 -
91750 55957 +
56946 57798 +
56946 10951 +
854999 854322 +
854999 852234 -
854999 852607 -
854999 852013 +
5395 22909 -
855950 855228 -
855950 855013 +
855950 855950 -
855950 852433 +
855950 851457 +
855950 856823 -
853439 852762 +
853439 854191 +
851549 852122 +
851406 851406 -
853840 853936 +
853840 854106 +
850447 854827 -
850447 850447 -
850447 853880 -
850447 852049 -
6604 6597 +
10574 7203 +
10574 991 -
10574 5522 -
54984 7013 +
337867 23197 -
80351 7013 +
854161 850594 +
852013 851415 +
852013 854322 -
852013 854399 +
